sent_id	word_char	character_token_n	stroke_n
train-s573	女儿	2	5
train-s573	萨凡娜	3	23
train-s573	伊丽莎白	4	28
train-s573	曾孙	2	18
train-s573	皇位	2	16
train-s573	第十三	3	16
train-s573	顺位	2	16
train-s574	伊利沙伯	4	27
train-s574	枢密	2	19
train-s574	桩	1	10
train-s574	婚事	2	19
train-s575	爱思德	3	34
train-s575	橄榄	2	28
train-s575	校队	2	14
train-s576	教科	2	20
train-s576	作者	2	15
train-s576	无机	2	10
train-s577	迈阿密	3	24
train-s577	格林威治	4	35
train-s577	咖啡	2	19
train-s578	西蒙	2	19
train-s578	大帝	2	12
train-s578	突然	2	21
train-s579	奥尔登堡	4	41
train-s579	步兵	2	14
train-s579	普	1	12
train-s580	那些	2	14
train-s580	没能	2	17
train-s580	及格	2	13
train-s580	分数	2	17
train-s580	重考	2	15
train-s581	终审	2	16
train-s581	庭	1	9
train-s581	判词	2	14
train-s581	平等	2	17
train-s581	人类	2	11
train-s581	尊严	2	19
train-s581	基石	2	16
train-s581	一式一样	4	18
train-s581	对待	2	14
train-s581	群体	2	20
train-s581	只会	2	11
train-s581	尊重	2	21
train-s582	后藤	2	24
train-s582	真希	2	17
train-s582	流行	2	16
train-s582	唱片	2	15
train-s582	艾回	2	11
train-s583	六四	2	9
train-s583	勤先	2	19
train-s583	开除	2	13
train-s583	党籍	2	30
train-s583	判处	2	12
train-s583	徒刑	2	16
train-s583	秦城	2	19
train-s583	监狱	2	19
train-s583	服刑	2	14
train-s584	贫	1	8
train-s584	向前	2	15
train-s584	家务	2	15
train-s584	拾粪	2	21
train-s584	砍柴	2	19
train-s584	挖	1	9
train-s584	野菜	2	22
train-s584	偶尔	2	16
train-s584	编制	2	20
train-s584	篮筐	2	28
train-s584	备	1	8
train-s585	悲鸿	2	23
train-s585	幼	1	5
train-s585	父	1	4
train-s585	达章	2	17
train-s585	习	1	3
train-s585	诗	1	8
train-s585	画	1	8
train-s585	宜兴	2	14
train-s585	初级	2	13
train-s585	图画	2	16
train-s585	教员	2	18
train-s585	插图	2	20
train-s585	广告	2	10
train-s586	兵力	2	9
train-s586	出发	2	10
train-s587	得克萨斯	4	41
train-s587	没收	2	13
train-s587	十万	2	5
train-s587	毯子	2	15
train-s587	衣服	2	14
train-s587	其它	2	13
train-s587	储备	2	20
train-s588	迪米特	3	24
train-s588	委任	2	14
train-s588	利潘迪特兰堡	6	57
train-s589	魔法	2	28
train-s589	攻击	2	12
train-s589	高热	2	20
train-s589	光线	2	14
train-s589	袭	1	11
train-s589	海面	2	19
train-s589	海水	2	14
train-s589	蒸发	2	14
train-s589	蒸气	2	13
train-s590	御墨	2	27
train-s590	专	1	4
train-s590	供奉	2	16
train-s590	书写	2	9
train-s590	墨	1	15
train-s591	九铁	2	12
train-s591	转让	2	13
train-s591	港铁	2	22
train-s592	复健	2	19
train-s592	医疗	2	14
train-s592	失能	2	15
train-s592	延伸	2	13
train-s593	石像	2	18
train-s593	刻满	2	21
train-s593	奇异	2	24
train-s593	图案	2	18
train-s593	木板	2	12
train-s593	说话	2	17
train-s593	遭遇	2	26
train-s593	浩劫	2	17
train-s594	多数	2	19
train-s594	一致	2	11
train-s594	看法	2	17
train-s594	必需	2	19
train-s594	体内	2	11
train-s594	含量	2	19
train-s594	高低	2	17
train-s594	宏量	2	19
train-s594	常量	2	23
train-s594	微量	2	25
train-s595	德克萨斯	4	45
train-s595	请求	2	17
train-s595	上诉	2	10
train-s595	判决	2	13
train-s596	焚烧	2	22
train-s596	一边	2	6
train-s596	大喊	2	15
train-s596	口号	2	9
train-s596	白	1	5
train-s596	蓝	1	13
train-s596	吐	1	6
train-s596	口	1	3
train-s596	痰	1	13
train-s596	抢夺	2	21
train-s596	下场	2	9
train-s596	地狱	2	15
train-s597	统计	2	13
train-s597	德州	2	21
train-s597	百亿	2	9
train-s597	十八亿	3	7
train-s597	支出	2	9
train-s597	经费	2	17
train-s598	人气	2	6
train-s598	最旺	2	20
train-s599	修学	2	17
train-s599	学制	2	16
train-s599	法政	2	17
train-s599	医	1	7
train-s599	农林	2	14
train-s599	德	1	15
train-s599	课	1	10
train-s600	分配	2	14
train-s600	驻扎	2	12
train-s600	空军	2	14
train-s600	后勤	2	19
train-s601	车	1	4
train-s601	编号	2	18
train-s602	疙瘩	2	22
train-s602	手工	2	7
train-s602	往往	2	16
train-s602	缺乏	2	14
train-s602	弹性	2	19
train-s602	口感	2	16
train-s602	死板	2	14
train-s603	德国牧羊犬	5	41
train-s603	步态	2	15
train-s603	轻松	2	17
train-s603	灵活	2	16
train-s603	平滑	2	17
train-s604	纷争	2	13
train-s604	法规	2	16
train-s605	柏林	2	17
train-s605	大使	2	11
train-s605	大众	2	9
train-s605	布兰登堡	4	34
train-s605	咨询	2	17
train-s606	物价	2	14
train-s606	工资	2	13
train-s606	过剩	2	18
train-s607	承认	2	12
train-s607	之所以	3	15
train-s607	星期	2	21
train-s607	这么	2	10
train-s607	占领	2	16
train-s607	开门	2	7
train-s608	放开	2	12
train-s608	涨幅	2	22
train-s608	公会	2	10
train-s608	增长	2	19
train-s609	农民	2	11
train-s609	人均	2	9
train-s609	纯	1	7
train-s609	收入	2	8
train-s609	消费	2	19
train-s610	德尔斐	3	32
train-s610	圣地	2	11
train-s610	阿波罗	3	23
train-s610	神庙	2	17
train-s610	壮观	2	12
train-s610	祈愿	2	22
train-s610	或是	2	17
train-s611	维持	2	20
train-s611	俄	1	9
train-s611	签定	2	21
train-s611	再保	2	15
train-s611	条约	2	13
train-s611	宰相	2	19
train-s611	卡普里维	4	42
train-s611	续约	2	17
train-s611	转	1	8
train-s611	阵营	2	17
train-s612	腓特烈	3	32
train-s612	臣民	2	11
train-s612	压迫	2	14
train-s612	暴乱	2	22
train-s613	局势	2	15
train-s613	仍算	2	20
train-s614	渐渐	2	22
train-s614	减退	2	20
train-s614	取而代之	4	22
train-s614	邦国	2	14
train-s615	民	1	5
train-s615	不再	2	10
train-s615	材料	2	17
train-s616	理论	2	17
train-s616	保守	2	15
train-s617	选秀	2	16
train-s617	洛杉矶	3	23
train-s617	湖人	2	14
train-s617	选中	2	13
train-s618	韦德	2	19
train-s618	崇拜	2	20
train-s618	姐姐	2	16
train-s618	坚强	2	19
train-s618	意志	2	20
train-s619	威塞克斯	4	41
train-s619	德文	2	19
train-s620	德江	2	21
train-s620	贵州	2	15
train-s620	铜仁	2	15
train-s620	下属	2	15
train-s621	兄弟	2	12
train-s621	划分	2	10
train-s621	祖上	2	12
train-s621	家产	2	16
train-s621	拿	1	10
train-s622	德辅	2	26
train-s622	爵士	2	20
train-s622	，	1	0
train-s622	派驻	2	17
train-s622	督	1	13
train-s622	任职	2	17
train-s622	曾任	2	18
train-s622	斐济	2	21
train-s622	高级	2	16
train-s622	专员	2	11
train-s622	纽芬兰	3	19
train-s622	第八	2	13
train-s623	心境	2	18
train-s623	感应	2	20
train-s623	索尼	2	15
train-s623	分类	2	13
train-s623	软体	2	15
train-s624	心智	2	16
train-s624	工具	2	11
train-s624	类似	2	15
train-s624	型式	2	15
train-s626	约瑟夫	3	23
train-s626	莱因	2	16
train-s626	普及	2	15
train-s626	替换	2	22
train-s626	特异	2	26
train-s626	词	1	7
train-s626	引入	2	6
train-s626	灵异	2	23
train-s626	现象	2	19
train-s627	倾听	2	17
train-s627	村民	2	12
train-s627	该事	2	16
train-s627	决心	2	10
train-s627	由来	2	12
train-s628	阻止	2	11
train-s628	马奇顿	3	21
train-s628	造反	2	14
train-s628	留下	2	13
train-s628	介绍	2	12
train-s628	融和	2	12
train-s629	硝酸甘油片	5	43
train-s629	速往	2	18
train-s629	急症	2	19
train-s629	求医	2	14
train-s630	心	1	4
train-s630	绞痛	2	21
train-s630	心肌	2	10
train-s630	缺血	2	16
train-s630	胸痛	2	22
train-s630	冠状	2	15
train-s630	动脉	2	15
train-s630	阻塞	2	20
train-s630	痉挛	2	20
train-s631	约定俗成	4	29
train-s632	海豹	2	20
train-s632	突击	2	14
train-s632	第六	2	15
train-s632	分队	2	8
train-s632	狙击	2	13
train-s632	班布里奇	4	30
train-s632	船尾	2	18
train-s632	甲板	2	13
train-s632	码	1	8
train-s632	拖	1	8
train-s632	救生	2	16
train-s632	艇	1	12
train-s632	海盗	2	21
train-s632	开火	2	8
train-s632	船上	2	14
train-s632	击毙	2	15
train-s632	头部	2	15
train-s632	中弹	2	15
train-s632	立即	2	12
train-s633	速写	2	15
train-s633	词语	2	16
train-s633	意思	2	22
train-s633	连笔	2	17
train-s633	用法	2	13
train-s633	追求	2	16
train-s633	效率	2	21
train-s634	过往	2	14
train-s634	速食	2	19
train-s634	食品	2	18
train-s634	营养	2	20
train-s634	均衡	2	23
train-s634	反对	2	9
train-s634	相关	2	15
train-s634	试图	2	16
train-s634	认知	2	12
train-s634	转移	2	19
train-s635	佛教	2	18
train-s635	念珠	2	18
train-s635	记载	2	15
train-s635	唐代	2	15
train-s635	净土	2	11
train-s635	宗	1	8
train-s635	道绰	2	25
train-s636	晋北	2	15
train-s636	政厅	2	13
train-s637	怀仁	2	11
train-s637	探明	2	19
train-s637	矿藏	2	25
train-s638	石灰	2	11
train-s638	岩	1	8
train-s638	矿	1	8
train-s638	储量	2	24
train-s639	怀克里夫	4	25
train-s639	全名	2	12
train-s639	海地	2	16
train-s639	全家	2	16
train-s639	布鲁克林	4	32
train-s639	铂金	2	18
train-s639	认证	2	11
train-s640	怀圣	2	12
train-s640	扬州	2	12
train-s640	仙鹤	2	20
train-s640	泉州	2	15
train-s640	清净	2	19
train-s640	杭州	2	14
train-s640	凤凰	2	15
train-s640	合称	2	16
train-s640	古寺	2	11
train-s641	松散	2	20
train-s641	冥想	2	23
train-s641	师徒	2	16
train-s641	传授	2	17
train-s641	深远	2	18
train-s642	思科	2	18
train-s642	移动	2	17
train-s642	货柜	2	16
train-s642	考场	2	12
train-s642	固定	2	16
train-s642	地点	2	15
train-s642	只要	2	14
train-s642	人数	2	15
train-s642	预约	2	16
train-s642	安排	2	17
train-s642	考试	2	14
train-s643	拍卖	2	16
train-s643	怡和	2	16
train-s643	购得	2	19
train-s644	汉口	2	8
train-s645	铜锣	2	24
train-s645	每天	2	11
train-s645	中午	2	8
train-s645	鸣放	2	16
train-s645	礼炮	2	14
train-s645	亦是	2	15
train-s646	本季	2	13
train-s646	男	1	7
train-s646	佐佐木	3	18
train-s646	藏之介	3	24
train-s646	前季	2	17
train-s646	江口	2	9
train-s646	洋介	2	13
train-s647	害怕	2	18
train-s647	大蒜	2	16
train-s647	架	1	9
train-s647	阳光	2	12
train-s647	怪物	2	16
train-s647	即使	2	15
train-s647	白天	2	9
train-s647	阴天	2	10
train-s648	美利坚	3	23
train-s648	合众	2	12
train-s648	典型	2	17
train-s649	很快	2	16
train-s649	霍伊尔	3	27
train-s650	银河	2	19
train-s650	系	1	7
train-s650	恒星	2	18
train-s650	质量	2	20
train-s650	黑洞	2	21
train-s650	候选	2	19
train-s650	靠近	2	22
train-s651	恐龙	2	18
train-s651	知识	2	15
train-s651	化石	2	9
train-s651	例如	2	14
train-s651	粪	1	12
train-s651	足迹	2	16
train-s651	胃石	2	14
train-s651	痕迹	2	20
train-s651	内脏	2	14
train-s651	软	1	8
train-s652	力学	2	10
train-s652	地球	2	17
train-s653	兆楠	2	19
train-s653	兆基	2	17
train-s653	胞弟	2	16
train-s653	顺德	2	24
train-s653	透过	2	16
train-s653	恒德	2	24
train-s653	贸易	2	17
train-s653	入股	2	10
train-s653	平安	2	11
train-s654	全德	2	21
train-s654	摩托	2	21
train-s654	志愿	2	21
train-s654	乌德特	3	29
train-s654	前去	2	14
train-s654	申请	2	15
train-s656	比萨	2	15
train-s656	高等	2	22
train-s656	奖学	2	17
train-s657	依照	2	21
train-s657	帆船	2	17
train-s657	规则	2	14
train-s658	雪梨	2	22
train-s658	水族	2	15
train-s658	威尔士	3	17
train-s658	拉筹伯	3	28
train-s658	印第安那	4	28
train-s658	澳洲	2	24
train-s658	昆士兰	3	16
train-s658	野生	2	16
train-s658	水产	2	10
train-s658	租用	2	15
train-s659	建国	2	16
train-s659	二百	2	8
train-s659	周年	2	14
train-s659	开幕	2	17
train-s660	悬崖	2	22
train-s660	斜坡	2	19
train-s660	都有	2	16
train-s660	碎石	2	18
train-s660	岩屋	2	17
train-s661	设定	2	14
train-s661	忠于	2	11
train-s662	情结	2	20
train-s662	又称	2	12
train-s662	情意	2	24
train-s662	结	1	9
train-s662	综	1	11
train-s662	组合	2	14
train-s662	藏在	2	23
train-s662	神秘	2	19
train-s662	状态	2	14
train-s662	冲动	2	12
train-s663	无锡	2	17
train-s663	西门	2	9
train-s663	惠山	2	20
train-s663	香塍	2	22
train-s663	旧称	2	15
train-s663	绮塍	2	24
train-s663	旧时	2	12
train-s663	必走	2	12
train-s664	书迷	2	13
train-s664	推动	2	17
train-s664	恶灵	2	17
train-s665	属名	2	18
train-s665	种名	2	15
train-s665	瑞钦	2	22
train-s665	巴思钵	3	23
train-s666	查氏	2	13
train-s666	清还	2	18
train-s666	债务	2	15
train-s666	达成	2	12
train-s666	愉景	2	24
train-s666	优质	2	14
train-s667	豪华	2	20
train-s667	洋房	2	17
train-s667	低座	2	17
train-s667	高座	2	20
train-s667	平方呎	3	0
train-s667	切合	2	10
train-s667	住户	2	11
train-s667	需求	2	21
train-s668	小风	2	7
train-s668	陷入	2	12
train-s668	信心	2	13
train-s668	窘境	2	26
train-s668	阿一	2	8
train-s668	呀	1	7
train-s668	我	1	7
train-s668	愿意	2	27
train-s669	欢	1	6
train-s669	天悦	2	14
train-s669	子文	2	7
train-s669	主持	2	14
train-s669	华少	2	10
train-s669	丹	1	4
train-s669	沈	1	7
train-s669	涛	1	10
train-s670	此路	2	19
train-s670	彩凤	2	15
train-s670	坊	1	7
train-s670	黄沙	2	18
train-s670	学前	2	17
train-s670	滩	1	13
train-s670	狭小	2	12
train-s670	南侧	2	17
train-s670	旧屋	2	14
train-s670	拓建	2	16
train-s671	牛津	2	13
train-s671	剑桥	2	19
train-s671	耶稣	2	21
train-s671	不限	2	12
train-s671	那里	2	13
train-s671	学习	2	11
train-s672	讲完	2	13
train-s672	由衷	2	19
train-s672	赞赏	2	28
train-s673	不久	2	7
train-s673	人客	2	11
train-s673	骤减	2	28
train-s673	经营	2	19
train-s673	困难	2	17
train-s673	转卖	2	16
train-s674	冰兄	2	11
train-s674	人间	2	9
train-s674	画会	2	14
train-s674	题	1	15
train-s674	泽东	2	13
train-s674	巨像	2	17
train-s674	光宇	2	12
train-s674	正宇	2	11
train-s674	阳	1	6
train-s674	琦	1	12
train-s674	关	1	6
train-s674	山月	2	12
train-s674	秋人	2	11
train-s674	画家	2	18
train-s674	集体	2	19
train-s674	绘制	2	17
train-s674	献给	2	22
train-s674	政权	2	15
train-s675	此次	2	12
train-s675	宝丽金	3	23
train-s675	环球	2	19
train-s675	管弦	2	22
train-s675	古典	2	13
train-s675	结合	2	15
train-s675	慧娴	2	25
train-s675	克勤	2	20
train-s675	倩文	2	14
train-s675	忆莲	2	14
train-s676	只身	2	12
train-s676	首尔	2	14
train-s676	努力	2	9
train-s676	赚取	2	22
train-s676	学费	2	17
train-s677	感冒	2	22
train-s677	前后	2	15
train-s677	新曲	2	18
train-s677	精选	2	23
train-s677	宝如	2	14
train-s677	大碟	2	17
train-s678	志摩	2	22
train-s678	男友	2	11
train-s678	追查	2	18
train-s678	赤树	2	16
train-s678	死因	2	12
train-s678	非法	2	16
train-s678	诈死	2	14
train-s679	变体	2	15
train-s679	贬意	2	21
train-s679	戏谑	2	0
train-s680	邵氏	2	11
train-s680	出品	2	14
train-s680	影片	2	19
train-s680	愤怒	2	21
train-s680	记述	2	13
train-s680	班	1	10
train-s680	现状	2	14
train-s680	急于	2	12
train-s680	称呼	2	18
train-s681	东西	2	11
train-s682	筹款	2	25
train-s682	捐	1	10
train-s683	故宫	2	18
train-s683	物质	2	16
train-s683	遗产	2	18
train-s683	传承	2	14
train-s683	修复	2	18
train-s683	技师	2	13
train-s683	进驻	2	15
train-s684	雷	1	13
train-s684	鸣道	2	22
train-s684	出到	2	13
train-s684	慈幼	2	18
train-s685	慈湖	2	25
train-s685	陵寝	2	23
train-s685	先	1	6
train-s685	蒋公	2	16
train-s685	桃园	2	17
train-s685	大溪	2	16
train-s685	福安	2	19
train-s685	蒋	1	12
train-s685	中正	2	9
train-s685	陵园	2	17
train-s686	邱	1	7
train-s686	雪梅	2	22
train-s686	华石	2	11
train-s687	慕容	2	23
train-s687	三藏	2	20
train-s687	聪敏	2	26
train-s687	武略	2	19
train-s687	颇有	2	17
train-s687	父风	2	8
train-s688	慕尼黑	3	31
train-s688	安联	2	18
train-s688	球场	2	17
train-s689	玛利亚	3	20
train-s689	圆柱	2	19
train-s690	圣神	2	14
train-s690	圣	1	5
train-s690	伯多禄	3	25
train-s690	巴洛克	3	20
train-s690	俯瞰	2	26
train-s690	最受	2	20
train-s690	欢迎	2	13
train-s690	谷物	2	15
train-s691	毁	1	13
train-s691	城门	2	12
train-s691	东面	2	14
train-s691	伊萨尔	3	22
train-s691	南面	2	18
train-s691	森德灵	3	34
train-s691	西面	2	15
train-s692	骨髓	2	30
train-s692	造血	2	16
train-s692	干	1	3
train-s692	粒	1	11
train-s692	中性	2	12
train-s692	嗜酸	2	27
train-s692	嗜碱	2	27
train-s692	恶性	2	18
train-s692	克隆	2	18
train-s692	衍生	2	14
train-s692	伴生	2	12
train-s692	增生	2	20
train-s693	基金	2	19
train-s693	庆丰	2	10
train-s693	标售	2	20
train-s693	投标	2	16
train-s693	流标	2	19
train-s694	国泰	2	18
train-s694	创始	2	14
train-s694	蔡	1	14
train-s694	万春	2	12
train-s694	信托	2	15
train-s694	资本	2	15
train-s694	额	1	15
train-s694	两亿	2	10
train-s694	营业	2	16
train-s694	交	1	6
train-s694	辰男	2	14
train-s695	萨摩	2	26
train-s695	藩	1	18
train-s695	吞并	2	13
train-s695	琉球	2	22
train-s695	假借	2	21
train-s695	明朝	2	20
train-s695	朝贡	2	19
train-s696	谨	1	13
train-s696	见证	2	11
train-s696	指定	2	17
train-s696	附上	2	10
train-s696	签名	2	19
train-s696	记号	2	11
train-s697	翻译	2	25
train-s697	相等	2	21
train-s697	毛利	2	11
train-s698	说唱	2	20
train-s698	乐手	2	9
train-s698	恋尸	2	13
train-s698	癖	1	18
train-s699	扮演	2	21
train-s699	沙依	2	15
train-s699	真木	2	14
train-s699	长发	2	9
train-s699	短发	2	17
train-s699	假发	2	16
train-s699	进化	2	11
train-s700	詹姆斯	3	33
train-s700	邀请	2	26
train-s700	告诉	2	14
train-s701	胡安	2	14
train-s701	德富卡	3	39
train-s701	板块	2	15
train-s701	法拉龙	3	24
train-s701	残遗	2	21
train-s702	指示	2	14
train-s702	管制	2	22
train-s702	尺	1	4
train-s703	戈登	2	16
train-s703	拉姆齐	3	22
train-s703	形容	2	16
train-s703	酒鬼	2	19
train-s703	自传	2	12
train-s703	忍气吞声	4	25
train-s703	提到	2	20
train-s703	醉醺醺	3	57
train-s703	好色	2	12
train-s704	变数	2	21
train-s704	高温	2	22
train-s704	岩浆	2	18
train-s704	冰	1	6
train-s704	融化	2	8
train-s704	流动	2	16
train-s704	透水	2	14
train-s705	德鲁兹	3	36
train-s705	穆斯林	3	36
train-s705	国籍	2	28
train-s705	叙利亚	3	22
train-s706	戈兰	2	9
train-s706	高地	2	16
train-s706	祭师	2	17
train-s706	长玛喀比	4	27
train-s706	对抗	2	12
train-s706	塞琉西	3	30
train-s707	青梅	2	19
train-s707	沿线	2	16
train-s707	零星	2	22
train-s707	田地	2	11
train-s708	成都	2	16
train-s708	蜀	1	13
train-s708	绣	1	10
train-s708	锦	1	13
train-s708	藤艺	2	22
train-s708	竹器	2	22
train-s708	漆器	2	30
train-s708	奢侈	2	19
train-s708	营造	2	21
train-s708	工艺	2	7
train-s709	接唱	2	22
train-s709	现场	2	14
train-s709	奖金	2	17
train-s710	战国	2	17
train-s710	伟大	2	9
train-s710	名将	2	15
train-s710	参看	2	17
train-s710	武庙	2	16
train-s711	发动	2	11
train-s711	推力	2	13
train-s711	降低	2	15
train-s711	燃料	2	25
train-s711	消耗	2	20
train-s711	体积	2	17
train-s711	机型	2	15
train-s711	也有	2	9
train-s711	用有	2	11
train-s711	较长	2	14
train-s711	航程	2	22
train-s711	像是	2	22
train-s711	内载	2	14
train-s712	截颌鲤	3	41
train-s712	辐鳍	2	31
train-s712	鲤形	2	22
train-s712	鲤科	2	24
train-s712	民答那峨	4	33
train-s712	拉瑙	2	21
train-s712	中底层	3	19
train-s713	后世	2	11
train-s713	儒家	2	26
train-s713	不符	2	15
train-s713	过于	2	9
train-s713	追逐	2	19
train-s713	名利	2	13
train-s714	主机	2	11
train-s714	用户	2	9
train-s714	战地	2	15
train-s714	依旧	2	13
train-s714	成就	2	18
train-s714	奖杯	2	17
train-s714	解锁	2	25
train-s715	破晓	2	20
train-s715	评价	2	13
train-s716	工兵	2	10
train-s716	执行	2	20
train-s717	推进	2	18
train-s717	障碍	2	26
train-s717	敌方	2	14
train-s717	前进	2	16
train-s718	温州	2	18
train-s718	带去	2	14
train-s718	问话	2	14
train-s719	痢疾	2	22
train-s719	出血	2	11
train-s719	疟疾	2	18
train-s720	戴麟趾	3	51
train-s720	在任	2	12
train-s720	贪污	2	14
train-s720	风气	2	8
train-s720	未能	2	15
train-s721	投入	2	9
train-s721	资金	2	18
train-s721	小街	2	15
train-s721	空中	2	12
train-s721	网线	2	14
train-s721	入地	2	8
train-s721	油烟	2	18
train-s721	大力	2	5
train-s721	改善	2	19
train-s722	发表	2	13
train-s722	过去	2	11
train-s722	拜拜	2	18
train-s722	不想	2	17
train-s722	怀旧	2	12
train-s722	快乐	2	12
train-s722	萧	1	11
train-s722	玮	1	8
train-s722	主创	2	11
train-s722	承诺	2	18
train-s722	歌迷	2	23
train-s722	独特	2	19
train-s722	有趣	2	21
train-s723	拆分	2	12
train-s723	局限	2	15
train-s723	操作	2	23
train-s723	繁琐	2	28
train-s724	截	1	14
train-s724	航空	2	18
train-s724	联手	2	16
train-s724	松下	2	11
train-s724	电子	2	8
train-s724	为期	2	16
train-s724	客户	2	13
train-s724	手机	2	10
train-s724	发送	2	14
train-s724	接收	2	17
train-s724	邮件	2	13
train-s724	互联	2	16
train-s724	收发	2	11
train-s724	简讯	2	18
train-s725	反抗	2	11
train-s726	苏尔曼	3	23
train-s726	通往	2	18
train-s726	扎维耶	3	23
train-s726	沿海	2	18
train-s726	意	1	13
train-s726	切断	2	15
train-s726	的黎波里	4	38
train-s726	突尼西亚	4	26
train-s727	利比亚	3	17
train-s728	敲击	2	19
train-s728	键盘	2	24
train-s728	按键	2	22
train-s728	对应	2	12
train-s728	字元	2	10
train-s728	字模	2	20
train-s728	色带	2	15
train-s728	纸	1	7
train-s728	媒介	2	16
train-s729	打工	2	8
train-s729	保持	2	18
train-s729	抗拒	2	14
train-s729	霸权	2	27
train-s729	从善如流	4	32
train-s729	当下	2	9
train-s729	处境	2	19
train-s729	谋求	2	18
train-s729	哈莱姆	3	27
train-s729	复兴	2	15
train-s729	永续	2	26
train-s730	托伦	2	12
train-s730	瓜分	2	9
train-s730	划给	2	15
train-s730	一战	2	10
train-s730	二战	2	11
train-s731	塞琉古	3	29
train-s731	托勒密	3	28
train-s731	争夺	2	12
train-s732	继业	2	15
train-s732	作战	2	16
train-s732	目标	2	14
train-s732	外围	2	12
train-s732	昔兰尼	3	18
train-s732	赛普勒斯	4	49
train-s733	萨	1	11
train-s734	托尔斯	3	23
train-s734	法罗	2	16
train-s734	斯特莱默	4	48
train-s735	白鹿	2	16
train-s735	扩建	2	14
train-s735	球迷	2	20
train-s735	高高在上	4	29
train-s735	铜	1	11
train-s735	斗鸡	2	11
train-s735	东	1	5
train-s735	看台	2	14
train-s735	盖顶	2	19
train-s735	热刺	2	18
train-s736	托米	2	12
train-s736	阿穆尔	3	28
train-s736	结雅	2	21
train-s736	支流	2	14
train-s736	河水	2	12
train-s736	结冰	2	15
train-s737	劳伦斯	3	25
train-s737	近东	2	12
train-s737	独自	2	15
train-s737	巴勒斯坦	4	35
train-s737	古堡	2	17
train-s738	奥斯曼	3	35
train-s738	土耳其	3	17
train-s738	参战	2	17
train-s739	偶像	2	24
train-s739	洛维尔	3	25
train-s739	汤玛斯	3	25
train-s739	起义	2	13
train-s739	轰动一时	4	22
train-s739	还有	2	13
train-s739	柱	1	9
train-s740	真名	2	16
train-s740	查普曼	3	32
train-s740	血统	2	15
train-s740	贵族	2	20
train-s740	威斯特米思从	6	50
train-s740	男爵	2	24
train-s741	抒情	2	18
train-s741	讲究	2	13
train-s741	押韵	2	31
train-s742	配乐	2	15
train-s742	诗歌	2	22
train-s742	具体	2	15
train-s743	改称	2	17
train-s743	抗大	2	10
train-s744	球面	2	20
train-s744	抛物	2	15
train-s744	反射	2	14
train-s744	光轴	2	15
train-s744	像差	2	22
train-s744	以外	2	9
train-s744	球差	2	20
train-s744	彗差	2	20
train-s744	难度	2	19
train-s745	农田	2	11
train-s745	施用	2	14
train-s745	化肥	2	12
train-s745	农药	2	15
train-s745	少量	2	16
train-s745	污水	2	10
train-s745	局部	2	17
train-s746	校区	2	14
train-s746	教务	2	16
train-s747	题写	2	20
train-s747	匾额	2	26
train-s747	悬挂	2	20
train-s747	大殿	2	16
train-s748	酒吧	2	17
train-s748	表演	2	22
train-s749	欢庆	2	12
train-s749	诚实	2	16
train-s749	英俊	2	17
train-s749	手下	2	7
train-s749	克罗迪欧	4	31
train-s749	园主	2	12
train-s749	雷昂纳多	4	34
train-s749	温柔	2	21
train-s749	希罗	2	15
train-s749	一见钟情	4	25
train-s749	左膀	2	19
train-s749	右臂	2	22
train-s749	聪明	2	23
train-s749	班纳蒂克	4	36
train-s749	机敏	2	17
train-s749	高傲	2	22
train-s749	表姐	2	16
train-s749	碧翠丝	3	33
train-s749	水火不容	4	21
train-s749	唇枪舌剑	4	33
train-s749	笨	1	11
train-s749	爱上	2	13
train-s750	虚荣	2	20
train-s750	作怪	2	15
train-s750	矢口否认	4	19
train-s750	曾爱	2	22
train-s750	示爱	2	15
train-s751	温带	2	21
train-s752	拉丁	2	10
train-s752	语流	2	19
train-s752	音变	2	17
train-s752	今天	2	8
train-s752	文字	2	10
train-s752	拼写	2	14
train-s752	例外	2	13
train-s753	音量	2	21
train-s753	长音	2	13
train-s753	短音	2	21
train-s753	横线	2	23
train-s753	̄	1	0
train-s754	战俘	2	18
train-s754	盟军	2	19
train-s754	援助	2	19
train-s754	军服	2	14
train-s755	续部	2	21
train-s755	佛殿	2	20
train-s755	拉卜楞	3	23
train-s755	嘉木样	3	28
train-s755	活佛	2	16
train-s755	修建	2	17
train-s755	风格	2	14
train-s756	识字	2	13
train-s758	服从	2	12
train-s758	犬种	2	13
train-s759	诊断	2	18
train-s759	犬髋	2	23
train-s759	关节	2	11
train-s759	不良	2	11
train-s759	触诊	2	20
train-s759	检查	2	20
train-s759	有助	2	13
train-s759	减轻	2	20
train-s759	疼痛	2	22
train-s759	适当	2	15
train-s759	用药	2	14
train-s759	体重	2	16
train-s759	病情	2	21
train-s760	拉彼鲁兹	4	37
train-s760	宗谷	2	15
train-s760	萨哈林	3	28
train-s760	库页	2	13
train-s760	北海	2	15
train-s760	贯通	2	18
train-s760	鄂霍次克	4	40
train-s761	国奥	2	20
train-s761	平	1	5
train-s761	负	1	6
train-s761	淘汰	2	18
train-s761	杜伊	2	13
train-s761	不出	2	9
train-s761	意料	2	23
train-s761	离任	2	16
train-s762	转会	2	14
train-s762	抵达	2	14
train-s762	未满	2	18
train-s762	留待	2	19
train-s762	生日	2	9
train-s763	拉日色布	4	23
train-s763	日喀则	3	22
train-s763	江孜	2	13
train-s763	车仁	2	8
