sent_id	character	component_n	stroke_n
n01096040	惑	4	12
n01096040	慑	4	13
n01096040	概	3	13
n01096040	叫	2	5
n01096040	卫	1	3
n01097020	涉	2	10
n01097098	边	2	5
n01098041	尖	2	6
n01098041	闪	2	5
n01098044	帽	3	12
n01098044	整	3	16
n01098044	敲	2	14
n01098044	轮	3	8
n01098044	沿	3	8
n01098044	锤	2	13
n01099035	逛	3	10
n01099035	糖	4	16
n01099035	黄	3	11
n01099035	蜂	3	13
n01099035	茧	2	9
n01099035	蛹	3	13
n01099035	槟	4	14
n01099035	榔	3	12
n01099035	树	3	9
n01099035	皮	1	5
n01099035	叶	2	5
n01099035	蟾	5	19
n01099035	蜍	4	13
n01099035	鲇	3	13
n01101003	干	1	3
n01101003	香	2	9
n01101003	港	4	12
n01101007	誓	3	14
n01101007	牵	3	9
n01101007	忠	2	8
n01101012	亲	2	9
n01101015	瘫	3	15
n01101015	痪	2	12
n01102006	坦	3	8
n01103013	梦	3	11
n01103013	终	3	8
n01103013	涯	4	11
n01104011	连	2	7
n01104019	失	1	5
n01104019	丢	2	6
n01105003	蒙	3	13
n01105003	瓦	1	4
n01105003	î	0	0
n01106015	霍	2	16
n01106015	险	3	9
n01106015	飙	4	16
n01107005	汽	4	7
n01107005	损	3	10
n01107006	赔	3	12
n01107006	偿	4	11
n01107008	象	3	11
n01107008	厂	1	2
n01107008	牌	2	12
n01107008	赫	2	14
n01107010	拔	2	8
n01108003	紧	3	10
n01108003	脱	4	11
n01108003	缩	4	14
n01108005	态	2	8
n01108005	零	2	13
n01109008	价	3	6
n01109008	冬	2	5
n01109008	季	2	8
n01109008	涨	3	10
n01109022	贵	2	9
n01110006	券	2	8
n01110008	蓄	3	13
n01110022	溢	4	13
n01110022	筹	3	13
n01110022	募	4	12
n01111030	贬	2	8
n01112002	漂	3	14
n01112002	浮	3	10
n01112002	鞋	3	15
n01112002	洋	2	9
n01112014	份	3	6
n01112014	措	3	11
n01112014	垃	2	8
n01112014	圾	2	6
n01112014	塑	4	13
n01113021	迹	2	9
n01113021	般	2	10
n01113021	艰	2	8
n01114012	促	2	9
n01114025	糟	3	17
n01114025	糕	3	16
n01114025	寒	4	12
n01116014	裙	3	12
n01116018	吼	3	7
n01116021	峙	3	9
n01116021	脖	4	11
n01116021	伸	2	7
n01116021	青	2	8
n01116021	筋	3	12
n01116021	抖	2	7
n01116035	剔	3	10
n01118003	麦	2	7
n01118010	八	1	2
n01118017	坞	2	7
n01118017	疏	2	12
n01119011	闹	3	8
n01119011	沈	2	7
n01119011	衡	6	16
n01119012	某	2	9
n01119012	蔼	4	14
n01119012	暖	3	13
n01119012	赏	3	12
n01119017	勃	4	9
n01119017	永	1	15
n01119017	歇	3	13
n01120008	线	2	8
n01120008	乏	2	4
n01120020	副	4	11
n01121032	怪	3	8
n01122024	雄	3	12
n01122024	畴	2	12
n01122024	待	3	9
n01123010	戮	4	15
n01123010	欲	2	11
n01123010	暗	2	13
n01123012	桑	4	10
n01123024	摆	3	13
n01125009	倒	3	10
n01125009	短	2	12
n01125009	绒	3	9
n01125009	流	2	10
n01125016	筑	3	12
n01125016	厦	3	12
n01125016	聘	3	13
n01125016	秋	2	9
n01125030	痴	3	13
n01125030	触	2	13
n01127008	朱	1	6
n01127008	婷	5	12
n01127008	谋	3	11
n01127008	乱	2	7
n01127008	葬	5	12
n01127008	礼	2	5
n01128017	遵	4	15
n01128021	速	2	10
n01128021	盲	2	8
n01128021	链	3	12
n01128033	漏	3	14
n01128033	洞	4	9
n01129006	怖	3	8
n01129017	毫	4	11
n01129021	混	3	11
n01130025	傲	3	12
n01130025	慢	4	14
n01132013	丛	3	5
n01132013	凛	6	15
n01132013	春	2	9
n01132013	晓	3	10
n01133014	荷	4	10
n01133022	森	3	12
n01134005	货	3	8
n01134005	齐	2	6
n01134015	鼎	2	12
n01134015	累	2	11
n01135002	鸡	2	7
n01135002	胃	2	9
n01135002	餐	4	16
n01135002	饮	2	7
n01136006	妇	2	6
n01136006	勉	2	9
n01136010	婚	3	11
n01137003	假	4	11
n01137003	粉	3	10
n01138007	饰	3	8
n01138007	秀	2	7
n01138017	状	2	6
n01138017	佳	3	8
n01138026	闲	2	7
n01138026	尸	1	3
n01139016	驱	3	7
n01139027	犹	2	7
n01139027	豫	2	15
n01139027	销	3	12
n01141002	微	5	13
n01141002	软	2	8
n01141002	聊	3	11
n01141002	宠	2	8
n01141007	贴	3	9
n01141007	纸	2	7
n01141007	讯	2	5
n01142007	挺	3	9
n01142007	伊	2	6
n01142007	敬	4	12
n01142008	冠	4	9
n01143003	鲜	2	14
n01143003	班	3	10
n01143009	烂	4	9
n01144021	雪	2	11
n01144021	跳	2	13
n01144021	隔	2	12
n01144021	栅	2	9
n01144021	栏	4	9
n01144023	仓	2	4
n01144023	卖	2	8
n01144038	梯	3	11
n01144038	凳	3	14
n01144041	泥	3	8
n01145012	匹	2	4
n01145012	敌	2	10
n01145015	杭	3	8
n01145015	冈	2	4
n01145015	娜	3	9
n01145034	挽	2	10
n01145034	救	2	11
n01146046	磁	4	14
n01147026	凭	3	8
n01148029	幻	2	4
n01149002	埋	2	10
n01149002	尺	1	4
n01149010	尚	3	8
n01150007	梁	3	11
n01150031	祝	3	9
n01150042	胡	3	8
n01150042	座	4	10
n01150042	雕	4	16
n01150051	忆	2	4
n02002007	晨	2	11
n02004007	沙	2	7
n02004007	勒	2	11
n02004007	穆	4	16
n02011003	旁	1	10
n02011003	袖	2	10
n02017008	谣	3	12
n02017008	键	3	13
n02017008	盘	2	11
n02017008	窄	2	10
n02017008	屏	2	9
n02024008	典	2	8
n02024008	繁	4	17
n02024008	殖	3	12
n02027007	跃	2	11
n02027019	暂	3	12
n02027021	撤	4	15
n02031071	耳	1	6
n02032022	陈	2	7
n02032022	腐	4	14
n02033063	摇	3	13
n02033113	询	3	8
n02033113	危	3	6
n02034018	魔	2	20
n02034018	琴	3	12
n02034018	豆	3	7
n02038007	ä	0	0
n02038007	营	3	11
n02040023	占	2	5
n02042005	鸭	2	10
n02042026	序	2	7
n02042026	愚	2	13
n02042026	蠢	4	21
n02042026	赢	5	17
n02042028	秒	2	9
n02044008	末	1	5
n02044009	廉	2	13
n02048002	抵	2	8
n02052023	督	4	13
n02052023	嵌	3	12
n02052023	灰	2	6
n02052023	岩	2	8
n02052023	坟	2	7
n02052023	墓	4	13
n02058056	君	2	7
n02058056	吕	2	6
n02058056	戚	3	11
n02066010	坠	3	7
n02066010	刊	2	5
n02066010	驾	3	8
n02066010	驶	2	8
n02066010	迫	2	8
n02066010	降	3	8
n02066011	陆	3	7
n02066011	襟	4	18
n02066011	翼	4	17
n02068010	佐	3	7
n02068015	轩	2	7
n02069039	逮	2	11
n02069039	耍	2	9
n02074009	丈	1	3
n02074009	赦	2	11
n02078011	遭	3	14
n02079042	卢	2	5
n02079042	画	3	8
n02081019	恼	4	9
n02082017	污	3	6
n02082017	染	3	9
n02082017	脑	4	10
n03001007	封	3	9
n03001023	嘲	3	15
n03001023	号	2	6
n03001023	器	5	16
n03003025	拒	2	7
n03004003	圣	2	5
n03005007	启	2	7
n03005025	谴	4	15
n03005025	徒	2	10
n03006016	桌	3	10
n03006028	涵	3	11
n03006028	盖	2	11
n03006028	谘	4	11
n03006034	急	3	9
n03007003	途	3	10
n03007009	扣	2	6
n03007009	虑	2	10
n03007011	左	2	5
n03008011	透	3	10
n03009011	详	2	8
n04001002	父	2	4
n04001013	尤	1	3
n04001013	纺	2	7
n04005003	花	3	7
n04005016	柜	2	8
n04006016	币	2	4
n04007002	朵	2	6
n04007002	怠	3	9
n04007015	央	1	5
n04008016	扎	2	4
n04009002	盔	3	11
n04010006	董	2	12
n04010016	矽	2	7
n04010017	孚	2	7
n04010021	峰	3	10
n05002015	饱	3	8
n05002017	扬	2	6
n05002017	ñ	0	0
n05002017	豪	4	14
n05002023	烫	3	10
n05002023	芋	2	6
n05003006	秘	2	10
n05003010	佩	3	8
n05003019	昨	2	9
n05003022	爵	4	17
n05003022	唯	2	11
n05003022	衔	4	11
n05004020	牙	1	4
n05004025	呢	3	8
n05005016	逗	2	10
n05006013	讽	2	6
n05006013	巧	2	5
n05007006	坚	3	7
n05007014	逝	3	10
n05007014	汹	3	7
n05007014	涌	3	10
n05007014	泪	2	8
n05007014	睛	2	13
n05007025	醒	3	16
n05010004	蕾	3	16
n05010004	莎	3	10
