sent_id	phrase_text	word_n	character_n
n01063048	但是+	1	2
n01063048	挑战+和+而+他们+取得+这些+挑战+的+歌曲+	9	15
n01063048	系统+把+有+联系+和+可+追溯+的+神经+	9	13
n01063048	到+那+大量+清晰度+极低+的+疯传+视频+	8	14
n01063051	强调+他们+的+复兴+一+个+绝妙+的+挑战+的+吸引力+不论+是否+具+艺术性+	15	26
n01063051	不适+成长+以及+充满+意义+的+	6	11
n01064009	柏拉图+	1	3
n01064009	多+将+权力+授予+精心+培育+的+守护者们+安全+得+	10	18
n01064096	一样+和+我+认识+的+许多+人+	7	10
n01064096	我+	1	1
n01064096	调查+近几+个+月+熬夜+阅读+	6	10
n01064096	感到+	1	2
n01064113	卡普兰+	1	3
n01064113	驳回+追溯+投票+	3	6
n01064113	说话+学者+的+不+比+在+尼罗河+没有+泛滥+时+杀掉+法老王+理智+	13	23
n01065073	但是+	1	2
n01065073	当中+在+她+和+她+与+其它+人+的+行为+	10	13
n01065073	并+	1	1
n01065073	东西+显然+艺术性+的+	4	8
n01066045	年+2010+	2	5
n01066045	发布+该+基金会+了+排字版+的+Zettel's+Traum，+	8	25
n01066045	人+为+不愿+看见+草稿+风格+似+的+影印版+照片+的+	11	18
n01066045	而+	1	1
n01066045	了+	1	1
n01066045	标准+进入+	2	4
n01066068	通信+通过+电邮+与+Woods+	5	12
n01066068	我+	1	1
n01066068	着手+探究+一+个+字源+	5	8
n01066093	忽视+他+完全+了+自己+的+健康+	7	11
n01066093	妻子+他+的+爱丽丝+	4	7
n01067014	地图+在+展览+的+每幅+	5	8
n01067014	都+	1	1
n01067014	在+	1	1
n01067014	事实+自己+的+故事+但+不+全+是+	8	11
n01067023	地图+同时+第一+次+展出+的+是+被+用+于+军事+院校+考试+中+英国+国防部+的+	17	27
n01067023	它+	1	1
n01067023	了+	1	1
n01067023	场面+冷战+时期+的+战斗+	5	9
n01067023	眼前+于+	2	3
n01068029	位+选区+于+克斯蒂文+以北+	5	10
n01068029	选民+那里+的+	3	5
n01068029	支持+62％+离开+欧盟+	4	9
n01068038	人们+	1	2
n01068038	一定+	1	2
n01068038	会+	1	1
n01068038	能力+他+为+纳税人+找到+答案+的+	7	12
n01069004	参赛+克里斯蒂安+沃尔玛尔+将+在+12+月+1+日+	9	18
n01069004	他+	1	1
n01069004	过+	1	1
n01069004	书+不少+关于+铁路+历史+的+	6	10
n01069006	截+至+2010+年+为+止+	6	9
n01069006	代表+自由+民主党+一直+着+富裕+的+区域+	8	15
n01069006	他们+	1	2
n01069006	夺回+通过+他们+的+候选人+萨拉+奥尔尼+位置+	8	17
n01069014	同时+	1	2
n01069014	妻子+那+个+党鞭+的+分居+	6	9
n01069014	也+	1	1
n01069014	开始+了+竞选+活动+	4	7
n01069014	以+	1	1
n01069014	席位+	1	2
n01069023	处之泰然+他+简直+是+太+仁慈+了+对+事件+	9	15
n01069023	而+	1	1
n01069023	我+	1	1
n01069023	实在+	1	2
n01070016	船员+超过+330+名+	4	8
n01070016	船上+	1	2
n01070017	维加+	1	2
n01070017	知道+因为+这些+东西+年代+久远+很多+人+不+它+的+历史+	12	20
n01070020	人们+	1	2
n01070020	在+那里+	2	3
n01070020	被+	1	1
n01070020	了+	1	1
n01071009	在+德里+东南部+巴达尔普尔+	4	11
n01071009	随+着+城内+的+柴油+发电机+停运+	7	12
n01071009	电站+燃煤+	2	4
n01071009	也+	1	1
n01071009	将+	1	1
n01071009	天+10+	2	3
n01072010	随后+	1	2
n01072010	他+	1	1
n01072010	在+布什+大楼+	3	5
n01072010	电台+为+BBC+世界+广播+	5	10
n01072010	了+	1	1
n01072010	年+4+	2	2
n01072012	他+	1	1
n01072012	曾+	1	1
n01072012	BBC+在+	2	4
n01072012	过+	1	1
n01072012	年+十+	2	2
n01072021	缅怀帖+许多+有关+他们+的+Facebook+中+	7	19
n01072021	都+	1	1
n01072021	话+这+一+行+让+克里斯+欣喜+的+我+没有+见+过+有+人+比+你+更+有+资格+做+非洲人+	21	28
n01073004	谁+	1	1
n01073004	能+	1	1
n01073004	澳大利亚队+	1	5
n01073023	保证+他们+世界+第一+的+神坛+地位+已经+不+被+了+	11	18
n01073023	吗+	1	1
n01074011	有+他们+还+一+道+裂痕+需要+弥补+	8	12
n01074011	那+	1	1
n01074011	击败+英格兰+	2	5
n01074015	退+南非+几乎+已经+无路+可+	6	10
n01074015	而+	1	1
n01074015	我们+	1	2
n01074015	必须+	1	2
n01074015	斗志+同样+的+	3	5
n01074020	他+	1	1
n01074020	展现+在+比赛+里+了+强硬+的+一+面+	9	12
n01074020	但+	1	1
n01074020	同时+	1	2
n01074020	也+	1	1
n01074020	面+温柔+的+一+	4	5
n01074026	有+我们+一+个+很棒+的+团队+	7	10
n01074026	这+	1	1
n01074026	是+	1	1
n01074026	乘风破浪+我们+的+	3	7
n01074030	受+你+必须+得+住+	5	6
n01074030	而+	1	1
n01074030	我+	1	1
n01074030	多+别人+冲+向+我+于+围+着+我+	9	10
n01075028	他+	1	1
n01075028	弹去+在+三+个+朝上+的+杯子+下面+将+小球+弹来+	11	17
n01075044	澳大利亚+	1	4
n01075044	比赛+经过+近期+在+橄榄球+锦标+赛+上+的+后+	10	16
n01075044	高昂+战意+	2	4
n01076006	胜利+唐纳德+特朗普+的+	4	9
n01076006	会+	1	1
n01076006	立刻+	1	2
n01076006	变得+世界+比+现在+更+令+人+担忧+更+动荡+	10	15
n01076017	以+希拉里+向来+鹰派+倾向+著称+	6	12
n01076017	但+	1	1
n01076017	这+	1	1
n01076017	将+	1	1
n01076017	会+	1	1
n01076017	民意+在+美国+厌战+之下+	5	9
n01076017	削减+所+	2	3
n01076030	他+	1	1
n01076030	严刑+	1	2
n01077018	方面+密码+	2	4
n01077018	我+	1	1
n01077018	都+	1	1
n01077018	麻烦+	1	2
n01077030	然后+	1	2
n01077030	就+	1	1
n01077030	发表+一些+所+谓+的+真实+故事+被+在+一+系列+下配+文字+又+有+意思+的+图片+之间+	19	29
n01078025	当然+	1	2
n01078025	我+	1	1
n01078025	也+	1	1
n01078025	看+必须+把+现代+的+德国+和+纳粹+政权+分开+来+	11	17
n01079015	在+角落+有+一+个+戴+头巾+穿+牛仔裤+看+起来+特别+谦逊+的+女孩+	15	23
n01079015	我+	1	1
n01079015	助手+她+应该+是+另+一+个+	7	9
n01079065	接近+艺术家+从+心灵+上+人+	6	10
n01079065	时候+只有+那+个+	4	6
n01079065	我们+	1	2
n01079065	才+	1	1
n01079065	能+	1	1
n01079065	摈除+分歧+与+成见+	4	7
n01079065	真正+	1	2
n01079069	他+	1	1
n01079069	还+	1	1
n01079069	比如+其他+更为+优异+的+殊荣+纽约市+健康+医疗+总局+全球+大使+以及+哈佛+商+学院+的+学历+	18	34
n01080039	生活+我+的+	3	4
n01080039	已经+	1	2
n01080039	可以+	1	2
n01080039	做到+我+这+件+事+	5	6
n01080042	看+我+想+和+他们+一起+	6	8
n01080042	但+	1	1
n01080042	他们+	1	2
n01080042	最后+	1	2
n01080042	还是+	1	2
n01080042	决定+把+我+排除+在+外+	6	8
n01080042	自己+	1	2
n01080042	了+	1	1
n01081022	让+我们+不能+唐纳+川普+这+种+种族+主义者+性别+歧视者+成+为+总统+	14	25
n01081022	做+总指挥+的话+	3	6
n01081022	他+	1	1
n01081022	极其+	1	2
n01081022	不+	1	1
n01082014	人+越来越+多+的+	4	6
n01082014	转+	1	1
n01082014	而+	1	1
n01082014	信贷+	1	2
n01082014	导致+虽然+现在+这+种+借贷+是+可+控+的+但+如果+形式+突然+发生+变化+就+可能+债务+问题+	20	32
n01083013	理由+她+的+	3	4
n01083013	没有+它+可能+会+影响+美国+劳工+的+工作+和+生活+水平+但+却+为+他们+提供+足够+保护+	19	31
n01083035	情况+在+这+种+下+	5	6
n01083035	反+贸易+	2	3
n01083035	是+	1	1
n01083035	的+	1	1
n01084008	理论+上+	2	3
n01084008	情侣+一+对+	3	4
n01084008	可以+	1	2
n01084008	开+四+个+乐购+帐户+	5	7
n01084008	余额+从+£12,000+的+中+	5	12
n01084008	£360+3%+的+返现+即+	5	10
n01084023	添加+同时+当+帐户+余额+为+£3,000-£5,000+时+苏格兰+银行+的+客户+可+为+帐户+免费+的+有利+选项+	19	43
n01084023	这样+	1	2
n01084023	就+	1	1
n01084023	能+	1	1
n01084023	3%+帐户+余额+的+	4	7
n01084036	有+了+这+个+	4	4
n01084036	理论+上+	2	3
n01084036	您+	1	1
n01084036	就+	1	1
n01084036	能+	1	1
n01084036	随时+	1	2
n01084036	时候+在+您+需要+的+	5	7
n01084036	钱+您+的+	3	3
n01084045	有意+如果+Nectar卡+的+持卡人+在+两+到+三+年+内+贷款+15，001+到+19，999+英+镑+	17	38
n01084045	那+	1	1
n01084045	利率+这+3%+的+	4	6
n01084045	也+	1	1
n01084045	同样+	1	2
n01084045	于+	1	1
n01084045	他们+	1	2
n01085006	养分+硫+是+一+种+能+使+植物+健康+成长+的+重要+	12	17
n01085006	但+	1	1
n01085006	土壤+英国+的+中+	4	6
n01085006	本来+	1	2
n01085006	就+	1	1
n01085006	元素+这+种+重要+的+矿物+	6	9
n01085008	快进+把+时间+到+2016+年+	6	11
n01085008	这+	1	1
n01085008	会+	1	1
n01085008	越来越+	1	3
n01085008	去+我们+关注+	3	5
n01085011	令+这+可能+很+人+惊讶+	6	8
n01085011	但+	1	1
n01085011	背后+即使+是+酸雨云+的+	5	9
n01085011	也+	1	1
n01085011	总+	1	1
n01085011	阳光+	1	2
n01086013	荒诞不经+这+个+世界+也许+且+令+人+发指+	9	15
n01086013	但+	1	1
n01086013	至少+	1	2
n01086013	还+	1	1
n01086013	抗争+人+有+自尊+一直+在+跟+这+个+世界+	10	14
n01086016	最后+	1	2
n01086016	你+	1	1
n01086016	会+	1	1
n01086016	清楚+更+	2	3
n01086016	地+	1	1
n01086016	使+下+一+个+噪音+你+更+烦躁+	8	10
n01086031	那+	1	1
n01086031	确实+	1	2
n01086031	很+	1	1
n01087005	可以+	1	2
n01087005	充斥+洛克+卡塔拉诺+Rocco+Catalano+的+工作+生活+甚至+呼吸+里+都+着+复古味+	14	36
n01087018	我+	1	1
n01087018	原因+这+是+他们+陶醉+于+图案+和+颜色+的+	10	15
n01087023	卡塔拉诺+Catalano+	2	12
n01087023	住+曾+在+伦敦+	4	5
n01087023	搬到+随后+了+格拉斯哥+	4	9
n01087023	最后+	1	2
n01087023	了+	1	1
n01087023	地方+他+以前+在+格拉斯哥+艺术+学院+学习+珠宝+设计+时+住+过+的+	14	24
n01087035	喜欢+我+以前+五彩缤纷+的+颜色+	6	12
n01087035	他+	1	1
n01087039	发掘+我+去+了+北安普顿+大学+的+毕业生+成就展+新+的+人才+	12	22
n01087039	他+	1	1
n01088026	但是+	1	2
n01088026	建议+当+我+她+去+找+法兰克+Frank+当+她+的+模特+时+	13	21
n01088026	她+	1	1
n01089007	理所当然+	1	4
n01089007	地+	1	1
n01089007	特点+办公室+景观+的+	4	8
n01089007	一点点+衣服+非常+多+而+食物+只有+	7	13
n01089033	温特+	1	2
n01089033	出现+只+了+一会+	4	6
n01089033	并且+	1	2
n01089033	被+	1	1
n01089033	戴上+在+接受+采访+前+了+太阳+眼镜+	8	13
n01090004	看+我+过+摩托车+越野赛+	5	9
n01090004	越多+看+的+比赛+	4	6
n01090004	看到+就+越+经常+这+个+女人+的+脸+	9	12
n01090004	照片+上+	2	3
n01090004	他们+	1	2
n01090004	起来+	1	2
n01090004	好像+是+70+年代+的+人+	6	9
n01090037	我+	1	1
n01090037	喜欢+把玩+	2	4
n01090037	一直+	1	2
n01090037	在+	1	1
n01090037	灵感+对+的+	3	4
n01090037	有趣+因为+当+我+为+对+的+灵感+创作+一+个+系列+时+我+觉得+非常+	16	23
n01091013	是+这+最多+出+于+天真+	6	8
n01091013	情况+最坏+的+	3	5
n01091013	导致+这+会+射击场+再次+藉机+推卸+责任+	8	15
n01091017	部长+他们+的+环境+政策部+杰夫+诺特+Jeff+Knott+	9	23
n01091017	惊讶+如果+任+一+禁令+或+授权+能+在+这+一+基础+上+实施+我+会+感到+很+	18	25
n01091019	使+英国+皇家+鸟类+保护+协会+RSPB+的+立场+也+其+与+很多+自然+资源+保护+主义+的+领导人们+发生+冲突+	21	40
n01091019	领导人+这些+	2	5
n01091019	作者+请愿书+的+马克+艾弗里+Mark+Avery+以及+电视+主持人+克+帕克汉姆+Chris+Packham+	14	44
n01092008	就+	1	1
n01092008	是+他+错+	3	3
n01092008	了+	1	1
n01092014	那么+	1	2
n01092014	立场+澳大利亚+的+	3	7
n01092014	是+	1	1
n01092025	点+关于+这+一+	4	5
n01092025	中午+周+六+	3	4
n01092025	在+摩洛哥+	2	4
n01092025	有+将+会+一+项+日程+	6	7
n01092025	届时+	1	2
n01092025	国家+发达+	2	4
n01092025	可以+	1	2
n01092025	相互+	1	2
n01092025	计划+就+对方+的+和+抱负+	6	9
n01092025	公开+	1	2
n01092040	限制+我们+在+积极+思考+一些+可能+的+方法+去+把+诉讼+范围+在+那些+在+项目+中+真正+有+地位+的+人+之间+	24	38
n01092040	引用+他+的+话+	4	5
n01093007	拟定+不+捕捞+上限+	4	7
n01093007	灭绝+凯尔特海+的+鳕鱼+可能+会+	6	12
n01093007	官员+一+位+欧盟+	4	6
n01093024	但+	1	1
n01093024	减少+产+自+凯尔特海+和+爱尔兰海+的+鳕鱼+龙利鱼+比目鱼+鲽鱼+和+明太鱼+的+数量+将+大幅+	17	34
n01093025	主义者+自然+资源+保护+	4	9
n01093025	了+	1	1
n01093025	声明+委员会+的+	3	6
n01094014	平台+50+个+是+购物+	5	8
n01094022	进+古希腊+的+集市+Agora+只有+受邀+才+能+进去+但+如果+你+知道+怎么+找+的话+很多+这+种+市场+都+很+容易+	24	41
n01094022	博士+李+	2	3
n01094022	道+	1	1
n01095004	年代+在+我们+那+个+	5	7
n01095004	没有+他们+还+这些+	4	7
n01095004	人+那些+没有+孩子+的+	5	8
n01095004	反对+通过+	2	4
n01095004	来+	1	1
n01095004	厌恶+所有+他们+对+现代+教育+方式+的+	8	14
n01095009	我+	1	1
n01095009	不会+	1	2
n01095009	轻易+	1	2
n01095009	地+	1	1
n01095009	野兽+之+为+	3	4
n01095019	天+第三+	2	3
n01095019	我+	1	1
n01095019	又+	1	1
n01095019	再+	1	1
n01095019	EMicro+	1	6
n01096006	英国+乃至+全+世界+	4	7
n01096006	都+	1	1
n01096006	人才+拥有+开发+有效+防御+所+需+的+技能+的+	10	16
n01096032	试图+很多+公司+可能+在+脆弱+的+系统+和+外来+势力+间+建立+防火墙+	14	25
n01096032	但+	1	1
n01096032	方法+这+一+	3	4
n01096032	不+并+	2	2
n01096032	总+	1	1
n01096032	是+	1	1
n01096040	迷惑+但+他们+至少+能+设置+傻子+陷阱+来+威慑+对方+	11	19
n01096040	概念+此+	2	3
n01096040	防卫+积极+	2	4
n01097020	发现+在+我+了+大量+关于+该+话题+的+网络+讨论+后+	12	18
n01097020	列表+我+的+	3	4
n01097020	长+变+得+非常+	4	5
n01097020	几乎+	1	2
n01097020	州+联邦+内+的+每+一+个+	7	8
n01097041	我+	1	1
n01097041	了+	1	1
n01097041	个+几+	2	2
n01097098	站+我+的+下+一+	5	5
n01097098	在+贝灵汉+就+加拿大+的+边界+附近+	7	13
n01098034	我们+	1	2
n01098034	回到+火车+上+	3	5
n01098034	走+向+南+	3	3
n01098041	小镇+有+着+两+个+尖塔+的+	7	9
n01098041	闪+一+	2	2
n01098041	而+	1	1
n01098044	有+每+一+站+都+会+一+位+戴+着+红+帽子+的+守卫+	14	16
n01098044	负责+他+指挥+整个+站台+	5	9
n01098044	有+还+会+一+位+敲轮员+	6	8
n01098044	他+	1	1
n01098044	走+会+沿着+火车+	4	6
n01098044	并+	1	1
n01098044	用+锤子+	2	3
n01098044	轻轻+	1	2
n01098044	地+	1	1
n01098044	起落架+	1	3
n01099035	逛+随后+早市+	3	5
n01099035	6.30-10am+	1	9
n01099035	米+	1	1
n01099035	黄蜂茧+	1	3
n01099035	认为+人们+普遍+蛹+很+美味+	6	10
n01099035	肺+水牛+	2	3
n01099035	树皮+槟榔树+和+叶+	4	7
n01099035	活蟾蜍+和+	2	4
n01099035	鲇鱼+	1	2
n01101003	干预+北京+的+此次+	4	7
n01101003	有+可能+	2	3
n01101003	是+	1	1
n01101003	深远+自+1997+年+香港+从+英国+回归+以来+最+影响+的+	12	21
n01101003	一+	1	1
n01101007	誓言+该+	2	3
n01101007	效忠+立法会+议员+于+香港+作+为+中华+人民+共和国+的+一+部分+的+宣誓+	15	26
n01101012	政府+由+亲+北京+的+立法者+领导+的+香港+	9	15
n01101012	就任+这+两+个+人+不+应该+	7	9
n01101015	认为+北京+为了+防止+市内+立法+工作+的+持续+瘫痪+它+的+干预+是+必要+的+	16	27
n01101015	他+	1	1
n01101017	同时+	1	2
n01101017	香港+	1	2
n01101017	似乎+	1	2
n01101017	正+	1	1
n01101017	在+	1	1
n01101017	抗议+下+一+波+的+	5	6
n01102006	他+	1	1
n01102006	告诉+来+自+BBC+的+安德鲁+马+Andrew+Marr+Show+	10	26
n01102006	事情+坦白+来+说+大选+是+政府+最+不+希望+看到+的+	12	18
n01103013	梦想+他+的+	3	4
n01103013	终结+在此+他+的+职业+生涯+	6	10
n01104011	证明+在+你+主导+的+比赛+中+打+平手+并+不能+什么+	12	18
n01104011	但+	1	1
n01104011	如果+连+着+三+次+都+打+平手+	8	10
n01104011	就+	1	1
n01104011	弱项+这+是+你+的+	5	6
n01104019	我们+	1	2
n01104019	很+	1	1
n01104019	丢+因为+我们+在+主场+比赛+时+了+六+分+	10	14
n01105003	那+	1	1
n01105003	一定+	1	2
n01105003	是+	1	1
n01105003	对打+安迪+Andy+四+月+在+蒙特卡罗+Monte+Carlo+与+伯诺瓦+帕尔雷+Benoît+Paire+时+的+	16	45
n01105013	失常+但+现在+所有+事+都+了+	7	10
n01105013	并且+	1	2
n01105013	他+	1	1
n01105013	似乎+	1	2
n01105013	一直+	1	2
n01105013	在+	1	1
n01105013	答案+	1	2
n01105023	我+	1	1
n01105023	也+	1	1
n01105023	想+	1	1
n01105023	是否+戴维斯杯+Davis+Cup+扮演+了+重要+角色+	8	21
n01106008	调查+年度+	2	4
n01106008	还+	1	1
n01106008	激增+担心+会+承担+新+的+财政+负担+的+人数+	10	16
n01106015	女士+霍普利+Hopley+	3	11
n01106015	道+政治+风险+的+飙升+不+应该+被+忽视+	9	14
n01107005	使+大众+汽车+欺诈+的+新闻+已+持续+多+年+该+公司+损失+了+数百亿+欧+元+	17	26
n01107005	执行官+首席+马丁+温特科恩+Martin+Winterkorn+	6	27
n01107005	也+	1	1
n01107005	此+因+	2	2
n01107005	了+	1	1
n01107005	工作+	1	2
n01107006	还+	1	1
n01107006	接受+大众+汽车+支付+巨额+赔偿+承担+法律+责任+并+超过+160亿+欧+元+的+处罚+条款+	17	32
n01107008	开始+调查+于+六+月+	5	7
n01107008	对象+调查+	2	4
n01107008	主要+	1	2
n01107008	先生+温特科恩+Winterkorn+和+还+在+汽车+制造厂+工作+的+品牌+首席+代表+赫伯特+迪斯+Herbert+Diess+先生+	18	52
n01107010	他+	1	1
n01107010	月+在+2015+年+十+丑闻+被+揭露+后+的+那+个+月+	13	18
n01107010	被+	1	1
n01107010	为+	1	1
n01107010	主席+	1	2
n01108003	预计+人+曾+在+七+月+紧接+英国+脱+欧+公投+之后+业务+会+开始+收缩+但+其实+业务+最后+成功+地+保持+稳步+增长+	25	40
n01108005	保持+由于+顾客+一直+着+乐观+的+态度+	8	14
n01108005	扩展+零售+和+批发+方面+的+业务+不断+	8	14
n01108005	公司+消费者+服务+	3	7
n01108005	也+	1	1
n01108005	不断+	1	2
n01108015	但是+	1	2
n01108015	能力+他+的+支出+	4	6
n01108015	将+	1	1
n01108015	会+	1	1
n01108015	有+因为+政府+仍旧+很大+的+预算+赤字+	8	14
n01109008	变+费用+每个+月+都+会+	6	8
n01109008	上涨+价格+会+在+冬季+因+用量+增加+而+	9	14
n01109012	镑+Eon+能源+公司+的+固定+费用+为+760+英+	10	18
n01109012	而+	1	1
n01109012	顾客+Avro+Energy+公司+的+	5	15
n01109012	要+	1	1
n01109012	作+大概+760+英+镑+为+Simple+and+Select+的+费用+	11	27
n01109022	或者+	1	2
n01109022	标准+这+是+一+个+昂贵+的+还是+预付款+收费制+	10	17
n01110006	投资人+运气+不差+且+拥有+£10,000+债券+的+	8	20
n01110006	获得+每年+£125+的+奖金+	5	11
n01110008	做+如果+他们+这样+了+	5	8
n01110008	那么+	1	2
n01110008	债券奖+有奖+	2	5
n01110008	帐户+与+其他+普通+储蓄+	5	9
n01110008	将+	1	1
n01110008	区别+任何+	2	4
n01110022	钱+投资+在+溢价+债券+和+其他+国民+储蓄+和+投资+帐户+里+的+	14	22
n01110022	被+	1	1
n01110022	基金+筹募+政府+开支+的+	5	9
n01111018	这+	1	1
n01111018	并+	1	1
n01111018	阻止+投资者们+成群结队+地+把+钱+投到+基金+中+去+	10	19
n01111021	基金+紧随+其后+的+是+英杰华+投资+公司+the+Aviva+Investors+的+多+元+目标+收益型+Multi+Strategy+Target+Return+和+多+元+高收益型+基金+Income+funds+	27	85
n01111021	投资人+	1	3
n01111021	分别+	1	2
n01111021	了+	1	1
n01111021	镑+20亿+英+和+14亿+英+镑+	7	11
n01111030	这+	1	1
n01111030	着+	1	1
n01111030	获利+他们+不能+像+海外+资产+一样+从+英+镑+贬值+这+一+事件+中+	15	23
n01112002	阿迪达斯+	1	4
n01112002	制造+通过+用+漂浮+在+世界+各地+的+废料+鞋子+	10	17
n01112002	来+	1	1
n01112002	清理+海洋+	2	4
n01112012	消费者+	1	3
n01112012	可以+	1	2
n01112012	需求+对+改变+的+	4	6
n01112014	报告+一+月+的+一+份+重要+	7	9
n01112014	否则+除非+全+世界+共同+采取+根本性+措施+阻止+将+垃圾+排入+海洋+到+了+2050+年+海里+的+塑料+可能+比+鱼+还+多+	25	43
n01113021	手术+经过+一些+奇迹+般+的+和+很多+非常+艰难+的+康复+治疗+之后+	14	24
n01113021	我+	1	1
n01113021	已经+	1	2
n01113021	完全+	1	2
n01114012	他+	1	1
n01114012	警告+说+现在+国民+保健署+正+处+于+巨大+的+压力+之下+	12	20
n01114012	并+	1	1
n01114012	承担+公众+为+他们+自己+的+健康+更多+的+责任+	10	17
n01114025	有+十+个+成年人+中+四+个+曾+因+糟糕+的+天气+而+受伤+	14	19
n01114025	而+	1	1
n01114025	个+十+中+	3	3
n01114025	低估+九+个+了+英国+冬天+的+寒冷+程度+	9	14
n01115005	他们+	1	2
n01115005	将+	1	1
n01115005	会+	1	1
n01115005	日+在+六+月+十+周六+	6	7
n01115013	年+去年+是+不可思议+的+一+	6	10
n01115013	我+	1	1
n01115013	已经+	1	2
n01115013	好+	1	1
n01115013	回归+我们+在+2017+年+更好+地+	7	13
n01116009	中期+在+六十+年代+	4	7
n01116009	她+	1	1
n01116009	扮演+在+马拉+萨德+Marat+Sade+这+部+电影+中+精神病+病人+	12	26
n01116014	裙子+	1	2
n01116014	很+	1	1
n01116018	精力+她+所有+的+	4	6
n01116018	来+从+哪儿+	3	4
n01116018	的+	1	1
n01116018	是+或者+那+种+能+引发+冲击波+的+吼声+从+哪儿+来+的+	13	19
n01116021	对峙+时+	2	3
n01116021	前伸+她+脖子+	3	5
n01116021	暴起+青筋+	2	4
n01116021	手+	1	1
n01116021	不断+	1	2
n01116035	但是+	1	2
n01116035	谁+	1	1
n01116035	能+	1	1
n01116035	表现+格伦达+Glenda+的+精彩+	5	14
n01117007	年+数十+来+	3	4
n01117007	他+	1	1
n01117007	一直+	1	2
n01117007	在+	1	1
n01117007	工作+广播+和+电视+的+新闻+及+时事+	8	13
n01117014	理论+上+	2	3
n01117014	对+如果+做+的+的话+	5	7
n01117014	就+	1	1
n01117014	到+不+	2	2
n01118003	麦克风+	1	3
n01118010	统计+根据+导演+自己+的+	5	9
n01118010	止+到+目前+为+	4	5
n01118010	他+	1	1
n01118010	已经+	1	2
n01118010	了+	1	1
n01118010	剧情片+八+部+	3	5
n01118017	电影院+	1	3
n01118017	了+	1	1
n01118017	以至+如此+巨变+于+好莱坞+已经+疏远+了+家庭+观众+	10	19
n01119011	看+从+导演+的+角度+来+	6	8
n01119011	电影+这+部+	3	4
n01119011	在+	1	1
n01119011	平衡+欢乐+的+家庭+闹剧+和+沈重+的+社会+戏剧+之间+的+的+不+稳定+	15	24
n01119012	说+从+某种+层面+上+来+	6	8
n01119012	它+	1	1
n01119012	暖+和蔼可亲+含蓄+谦逊+人+心房+	6	12
n01119012	似乎+	1	2
n01119012	观赏+为+周日+下午+的+	5	8
n01119012	而+	1	1
n01119017	当然+	1	2
n01119017	有+鲍勃+在+	3	4
n01119017	他+	1	1
n01119017	是+	1	1
n01119017	个+一+	2	2
n01119017	停歇+永+不+的+	4	5
n01119017	欢乐+	1	2
n01119019	当然+	1	2
n01119019	结果+	1	2
n01119019	并+	1	1
n01119019	绝妙+那么+	2	4
n01120008	缺乏+大部分+的+现代+观众+在+前线+作战+方面+都+经验+	11	20
n01120008	说+对+他们+来+	4	5
n01120008	功绩+多斯+的+	3	5
n01120008	想像+人+难+以+	4	5
n01120010	特点+多斯+Doss+故事+的+另+一+个+令+人+难以置信+的+	12	21
n01120010	有+其+更+吸引力+	4	6
n01120020	武装+所有+的+医护+人员+都+全副+	7	12
n01120020	了+	1	1
n01120020	我+	1	1
n01121032	时候+美利肯+Millican+死+的+	5	15
n01121032	我们+	1	2
n01121032	也+	1	1
n01121032	都+	1	1
n01121032	是+那+会+我们+最后+一+次+看到+疯狂+又+古怪+的+Odi+	13	20
n01121051	季+第二+	2	3
n01121051	目前+	1	2
n01121051	还+	1	1
n01121051	在+	1	1
n01121051	中+	1	1
n01121051	吗+	1	1
n01122024	对待+就+像+超级+英雄+一样+这+已经+超越+了+人类+经验+的+范畴+所以+我+就+像+对待+戏剧+一样+这+件+事+	24	37
n01122024	吉玛+Zimmer+	2	8
n01123010	欲望+由于+对+杀戮+的+某种+强烈+	7	12
n01123010	行为+克顿+的+黑暗+	4	7
n01123010	并+	1	1
n01123010	发生+	1	2
n01123012	日+1832+年+10+月+31+	6	11
n01123012	克顿+	1	2
n01123012	于+	1	1
n01123012	小镇+桑德兰+附近+的+一+个+里+	7	11
n01123024	或许+	1	2
n01123024	这+	1	1
n01123024	不+并+	2	2
n01123024	不远+因为+离+我+摆脱+困扰+的+日子+了+	9	14
n01125009	倒退+再+也+不会+回+七十+年代+	7	11
n01125009	短绒+	1	2
n01125009	重要+加+一+个+外层+在+表面+是+的+	9	12
n01125009	又+	1	1
n01125009	再次+	1	2
n01125009	起来+	1	2
n01125016	建筑+伦敦+的+地标+南银+大厦+	6	11
n01125016	了+	1	1
n01125016	设计+室内+设计师+瑞秋+温汉+Rachel+Winham+来+其+展览+公寓+	11	29
n01125030	当然+	1	2
n01125030	痴迷+我们+对+制造+东西+越来越+	6	12
n01125030	这+	1	1
n01125030	流行+与+可+触+产品+的+	6	8
n01125030	紧密+	1	2
n01127008	年+两+后+	3	3
n01127008	受审+31+岁+的+朱婷+Jutting+到+香港+最高+法庭+	10	22
n01127008	她+	1	1
n01127008	被+	1	1
n01127008	谋杀罪+两+起+和+一+起+扰乱+合法+葬礼+罪+	10	15
n01127089	我+	1	1
n01127089	不+	1	1
n01127089	选+为+什么+我+会+她+	6	7
n01127130	年+两+后+	3	3
n01127130	在+香港+高等+法院+上+	5	8
n01127130	朱婷+	1	2
n01127130	表现+	1	2
n01127130	得+	1	1
n01127130	十分+	1	2
n01128017	毕竟+	1	2
n01128017	绩效+我们+的+组织+	4	7
n01128017	并+	1	1
n01128017	衡量+靠+我们+有+多+安全+和+遵守+了+多少+法规+这+两+方面+来+	15	22
