sent_id	clause_text	clause_deprel	c_phrase_n	word_n
w01065018	的+	acl:relcl	1	2
w01065018	被+为+立石+的+	acl:relcl	4	5
w01065018	石碑+排+一+座+十+高大+	ccomp	1	7
w01065018	由+遗迹+祭祀+走向+立石+为+南北+高+座+最高+一+米+3+中央+石群+祭坛+个+一+水池+和+个+一+巨大+的+方形+石制+	root	5	27
w01065019	在+作用+巨碑+个+这+的+具体+仍然+当中+讨论+但是+组成+它们+可能+时代+在+中期+青铜+了+高地+迦南人+的+即+约+公元+前+1600+	root	7	28
w01065020	焚毁+城市+迦南人+的+大火+在+中+被+时间+约+时+	root	4	12
w01065020	法老+埃及+图特摩斯+三世+战役+系列+一+之+	acl:relcl	3	9
w01065021	资料+有关+城市+该+的+历史+古老+最+的+	root	2	10
w01065021	碑文+在+圣殿+凯尔奈克+图特摩斯+中+处+一+有关+地点+征服+被+的+中+	xcomp	1	15
w01065022	可+至+世纪+公元+前+14+	advcl	3	7
w01065022	文书+阿马尔奈+其中+了+信件+封+十+	root	4	8
w01065022	基色城+自+的+	acl:relcl	2	4
w01065022	国王+法老+向+埃及+的+	acl:relcl	3	6
w01066003	证明+泰国+出生+的+	csubj	2	5
w01066003	的+	acl:relcl	1	2
w01066003	是+	acl	1	2
w01066003		conj	0	1
w01066003	和+	conj	1	2
w01066003	然后+是+几+	root	3	4
w01066003	农历+	conj	1	2
w01066003	以及+	conj	1	2
w01066006	猴子+生肖+她+的+黄道+是+庆典+她+的+重要+意义+传统+上+很+的+周年+六十+年+在+1992+	root	3	21
w01066008	表格+根据+工作日+来+	xcomp	2	5
w01066008	是+颜色+泰国+每天+的+吉祥+的+下面+	root	2	9
w01066008	链接+个+一+可以+图片+各天+当周+的+菩萨+	ccomp	3	10
w01066040	春节+华人+泰国+的+农历+节日+和+其他+各+有+	root	4	11
w01066040	因为+节日+这些+的+	xcomp	3	5
w01066040	农历+按照+中国+来+	xcomp	2	5
w01067032	了+防卫+埃及+亚洲+和+之间+的+	advcl	2	8
w01067032	此外+他+地区+在+东+角洲+三+了+大公墙+	root	5	10
w01067059	未+的+	acl:relcl	2	3
w01067059	统治+他+仅+了+年+十五+这+工程+从+他+很多+建造+中+了+印证+	root	5	16
w01067103	此+之外+	advcl	2	3
w01067103	他们+者+两+似乎+都+至少+区域+埃及+下+的+一些+	root	5	12
w01068027		advcl	0	1
w01068027	采访+日本+儿童+电视+节目+问题+有关+太空+的+的+	csubj	1	11
w01068027	为+	ccomp	1	2
w01068027	日+年+2002+月+9+9+阿特灵+人+被+	root	3	10
w01068027	酒店+比佛利+山庄+	xcomp	1	4
w01068056	阿特灵+过+婚+次+三+	root	3	6
w01069007	为+统治者+王朝+哈布斯堡+的+	advcl	2	6
w01069007	年+1519+他+并+年+于+1530+了+头衔+皇帝+帝国+神圣+罗马+的+	root	6	15
w01069040	之外+	advcl	1	2
w01069040	政策+严厉+的+	xcomp	1	4
w01069040	查尔斯+被+	root	2	3
w01069040	需求+对+荷兰人+的+同情心+的+	acl:relcl	3	7
w01069040	是+个+一+	xcomp	2	4
w01069056	的+	acl:relcl	1	2
w01069056	成员+名+约+400+贵族+	ccomp	1	6
w01069056	总督+向+巴拿马+玛格丽特+了+请愿+	advcl	3	7
w01069056	年+1566+联盟+	root	2	4
w01069056	在+余部+前+	xcomp	3	4
w01069056	行动+迫害+	xcomp	1	3
w01069094	地中海+的+	acl:relcl	2	3
w01069094	斗争+它+帝国+与+奥斯曼+大大+了+能力+军事+	root	4	10
w01069094	兵力+	advcl	1	2
w01069094	其+叛军+荷兰+的+	acl:relcl	3	5
w01070031	一直+年+公元+前+700+	advcl	2	6
w01070031	附近+的+	acl:relcl	2	3
w01070031	建成+天文台+座+一+时代+青铜+的+气象+年+在+公元+前+约+1900+它+依然+在+社区+为+	root	5	20
w01070031	服务+	xcomp	1	2
w01070032	区域+中间+的+	root	1	4
w01070032	于+	xcomp	1	2
w01070032	升起+太阳+满月+和+的+	xcomp	1	6
w01070033	标记+个+三+日出+把+在+处+夏至+冬至+和+春分+秋分+以及+	root	3	14
w01070034	标记+另外+个+四+分别+了+倾斜角+夏季+在+冬季+和+时+满月+的+最小+最大+和+	root	4	18
w01070035	个+两+于+	root	2	4
w01070035	长度+月份+农历+的+	xcomp	1	5
w01071036	重要性+其+事实+在+个+两+中+出来+	root	3	9
w01071043	系统+个+第三+时期+在+半岛+尤卡坦+的+后古典+被+	root	3	11
w01072002	仅仅+	advcl	1	2
w01072002	于+相似度+	advcl	2	3
w01072002	可能+	advcl	1	2
w01072002	只+是+的+	acl:relcl	3	4
w01072002	备受+来源+希斯帕尼亚+Hispania+词+一+的+争议+猜测+各种+且+证据+有力+	root	4	14
w01072046	但是+事物+在+新生+中+影响+希斯帕尼亚+的+也+非常+	root	5	11
w01072065	的+	acl:relcl	1	2
w01072065	于+原因+	advcl	2	3
w01072065	的+	acl:relcl	1	2
w01072065	阶段+在+第一+罗马+半岛+把+该+	root	3	8
w01072079	了+世纪+3+时+	advcl	3	5
w01072079	皇帝+卡瑞卡拉+了+	root	2	4
w01072079	分区+个+一+新+的+但+仅+了+时间+很短+的+	ccomp	5	12
w01073007	他们+美+被+湖区+拉迪亚德吉+的+深深+	ccomp	3	8
w01073007	于+	root	1	2
w01073007	出生+孩子+他们+的+个+第一+时+	xcomp	1	8
w01073007	它+来+为+名字+新生儿+	ccomp	4	6
w01073042	那儿+的+	acl:relcl	2	3
w01073042	南海+	advcl	1	2
w01073042	崔丝+与+一同+的+	acl:relcl	3	5
w01073042	也+佛罗伦萨+与+葛拉德+	advcl	2	5
w01073042	坠入+时候+吉卜林+并且+爱河+当时+崔丝+已+了+南海+	root	6	11
w01073054	给+编辑+惠勒斯蒂芬+工作+在+上+了+吉卜林+压力+很大+但是+兴致+基普林+的+写作+	root	3	16
w01073067	拉合尔+之后+	advcl	2	3
w01073067	期间+月+年+1886+11+月+至+年+1887+6+公报+在+上+了+故事+篇+三十九+	root	4	18
w01073075	至+时+此刻+他+已经+多+越来越+地+未来+	root	6	10
w01074088	虽然+著作+了+材料+过往+的+	advcl	4	7
w01074088	了+趋势+	advcl	2	3
w01074088	写作+独立+的+	acl:relcl	2	4
w01074088	出版+金+瓶+梅+年+于+1610+但+它+了+关注+对+方面+心理学+的+	root	5	16
w01075036	对+机率+	xcomp	2	3
w01075036	内战+的+	acl:relcl	2	3
w01075036	入读率+更高+的+男子+高中+收入+人均+增长率+及+经济+都+着+影响+重大+的+	root	4	16
w01075037	具体+来+	advcl	2	3
w01075037	冲突+的+	acl:relcl	2	3
w01075037	当+增长率+数据+比+研究+的+平均+1%+时+	xcomp	5	10
w01075037	内战+的+	acl:relcl	2	3
w01075037	降低+高+入读率+男子+高中+水平+比+平均+10%+时+机率+就+会+大概+3%+而+机率+就+会+大概+1%+	root	7	22
w01075038	的+	acl:relcl	1	2
w01075038		xcomp	0	1
w01075038	因素+项+这+三+是+收益+	ccomp	3	7
w01075038	说明+研究+项+这+了+此+因+收益+较低+的+放弃+会+发生+	root	5	14
w01075038	的+	acl:relcl	1	2
w01075039		advcl	0	1
w01075039	教育+	xcomp	1	2
w01075039	的+	acl:relcl	1	2
w01075039	如果+有+男性+年轻+的+部分+他们+是+参战者+内战+的+主要+组成+拥有+或+薪资+并+能+合理+地+	xcomp	6	21
w01075039	他们+未来+会+成功+	ccomp	4	5
w01075039	他们+叛乱+的+	acl:relcl	3	4
w01075039	言+之+那么+机率+会+	root	4	6
w01075040	已+	root	1	2
w01075040	人+	ccomp	1	2
w01075040		advcl	0	1
w01075040	的+	acl:relcl	1	2
w01075040	是+	advcl	1	2
w01075040	收入+较低+的+人均+会+暴乱+武装+	ccomp	3	8
w01076039	了+	advcl	1	2
w01076039	能+关系+内部+公共+的+紧张+	xcomp	2	7
w01076039	保障+对+自由+的+帝国+把+为+地方+和谐+更+的+	root	3	12
w01076054	年+于+1916+的+	acl:relcl	2	5
w01076054	奥斯曼人+的+	acl:relcl	2	3
w01076054	战争+的+	acl:relcl	2	3
w01076054	扭转+起义+阿拉伯+了+局势+战线+中东+的+此+在+之前+奥斯曼人+年+在+前+两+似乎+还是+优势+的+	root	8	21
w01078013	本书+段落+在+个+多+中+详细+了+伤害+战争+对+社会+人类+文化+及+的+	root	5	17
w01079038	牧师+道明会+海因里希+克雷默+是+大主教+萨尔兹堡+的+	root	3	9
w01079049	年+1538+裁判所+西班牙+宗教+	root	2	6
w01079049	教徒+其+不能+内容+槌+女巫+之+的+所有+	ccomp	3	10
w01079057		csubj	0	1
w01079057		xcomp	0	1
w01079057	理论+上+而+	advcl	2	4
w01079057	在+后+	xcomp	2	3
w01079057		xcomp	0	1
w01079057	有悖+教义+天主教+人+任何+都+可以+重新+犹太教+	root	6	10
w01079077	西班牙+	advcl	1	2
w01079077	了+葡萄牙+	advcl	2	3
w01079077	驱逐+西班牙+年+于+1492+了+犹太人+境内+的+塞法迪+当中+犹太人+这些+西班牙裔+人+很多+但是+最后+同样+了+对象+迫害+	root	8	23
w01080128	东部+马其顿+色雷斯+的+	acl:relcl	3	5
w01080128	边境+现在+被+奈斯托斯河+叫+也+麦斯塔河+所+	root	6	9
w01080129	敌人+南面+的+	advcl	1	4
w01080129	菲利普+随后+	root	2	3
w01080130	塞萨利+	advcl	1	2
w01080130	击败+他+了+敌人+年+公元+352+他+牢牢+了+地区+该+	root	6	13
w01080131	一直+到+温泉关+	advcl	3	4
w01080131	希腊+把+的+	acl:relcl	2	4
w01080131	军队+马其顿+却+不+并+	root	3	6
w01080131	它+	xcomp	1	2
w01080131	因为+该处+	xcomp	2	3
w01080131	重兵+联军+雅典+斯巴达+亚加亚+以及+的+	ccomp	1	8
w01080132	了+安全+边境+马其顿+的+之后+	advcl	3	7
w01080132	菲利普+了+	root	2	3
w01080132	色雷斯+	advcl	1	2
w01080132	军队+个+一+庞大+的+马其顿+了+征服战+长久+的+	ccomp	3	11
w01081030	女皇+俄罗斯+叶卡捷琳娜+同样+非常+	root	3	6
w01082055	经常+事件+珍珠港+	advcl	2	4
w01082055	期间+战争+美国+来+	root	3	5
w01083007	愿景+对+王朝+罗曼诺夫+的+理想+	root	1	7
w01083007	他+情况+对+国家+的+实际+	ccomp	2	7
w01083021	汇集+帝国+俄罗斯+了+民族+不同+民族+这些+大战+在+次+第一+世界+之前+就+已经+了+迹象+明显+	root	7	20
w01083021	的+	acl:relcl	1	2
w01084085	城邦+该+王朝+与+素可泰+时期+在+同+一+	root	3	10
w01084102	因为+起+了+通道+交易+	xcomp	4	6
w01084102	利润+的+	acl:relcl	2	3
w01084102	往来+在+世纪+16+与+西方+的+中+了+增长+系列+一+长远+的+经济+	root	3	16
w01085004	部队+战斗+在+古巴+的+中+表现+	root	3	8
w01085005	太+于+蝇头小利+西方+的+	advcl	3	6
w01085005	但是+它+未能+准备+充分+	root	4	6
w01085005	冲突+海外+的+	acl:relcl	2	4
w01085006		advcl	0	1
w01085006	它+所+的+	acl:relcl	3	4
w01085006	待命区+在+佛罗里达+的+志愿军+部队+和+国民+警卫+着+问题+运输+训练+粮食+和+的+	root	4	17
w01085007	美国+了+古巴+	root	3	4
w01085007	在+军队+美国+古巴+之后+	xcomp	4	6
w01085008	协议+根据+和平+西班牙+殖民地+将+自己+的+波多黎各+关岛+菲律宾+以及+给+了+美国+	root	4	16
w01086012	威尼斯+从+的+	acl:relcl	2	4
w01086012	军队+了+进攻+法国+的+	root	3	6
w01086037	至+年+1563+	advcl	2	4
w01086037	人口+威尼斯+的+了+人+16万8千+大约+	root	3	8
w01087052	文学+古代+历史+和+	ccomp	1	5
w01087052	由+教育+时期+文艺+复兴+的+主要+这+	root	2	9
w01087052	认为+人们+	xcomp	1	3
w01087052	作品+古典+能够+情操+	ccomp	3	5
w01087052	了解+对+行为+人类+的+	conj	1	6
w01088099	个+一+全面+的+人口+统计+数据+	ccomp	5	8
w01088099	有+但是+对象+	root	2	4
w01088099	的+	acl:relcl	1	2
w01088099	孩子+	xcomp	1	2
w01088099	妇女+特别+是+	ccomp	3	4
w01089017	信息+关于+时期+个+这+的+主要+自+地点+埋葬+陪葬品+以及+	root	4	13
w01089040	大约+人家+户+四十+	advcl	2	5
w01089040	当时+那里+却+耕地+大量+的+牧场+和+	root	4	9
w01089068	着+	advcl	1	2
w01089068	希腊+西西里岛+向+西边+的+意大利+及+皮特库赛+库迈+以及+	ccomp	2	11
w01089068	影响+字母+希腊+的+越来越+	root	2	6
w01091016	亚+东南+	advcl	1	3
w01091016	最早+	advcl	1	2
w01091016	最+可能+	advcl	2	3
w01091016	香蕉+粉芭蕉+和+在+巴布亚+新几内亚+可能+年+早+在+5000+前+就+已+至+非洲+	root	8	17
w01091045	了+以外+	advcl	2	3
w01091045	直接+为+食物+	xcomp	3	4
w01091045	提供+动物+还+能+皮毛+同时+粪便+它们+的+还+能+为+肥料+	root	7	14
w01092019	苏格兰人+詹姆斯+瓦特+根本+从+上+了+原理+其+工作+	root	4	11
w01092032	革命+工业+	root	1	3
w01092032	人们+部件+对+机器+金属+	ccomp	2	6
w01092032	所+	xcomp	1	2
w01093028	地方+伯罗奔尼撒+希腊+及+的+其他+	advcl	1	7
w01093028	期间+在+战争+次+第二+美塞尼亚+斯巴达+为+了+势力+个+一+本地+	root	5	14
w01094022	活动+在+世纪+20+国际+汽车+评选+中+T型车+福特+被+为+车型+有+最+影响力+	root	5	17
w01094066	大获+车型+公司+美国+汽车+的+紧凑+漫步+者+成功+激励+在+种+这+下+公司+通用+公司+和+福特+年+于+1960+了+汽车+自己+的+小型+	root	6	29
w01095089	稍微+	xcomp	1	2
w01095089	所+	xcomp	1	2
w01095089	还是+不+	advcl	2	3
w01095089	名+	xcomp	1	2
w01095089	是+习俗+项+这+近代+在+只+现在+朋友+间+而是+姓+	root	5	13
w01095090	如果+对方+是+	xcomp	3	4
w01095090	名字+其+	csubj	1	3
w01095090	会+显得+非常+不+	root	4	5
w01095091	天皇+从+明治+	advcl	1	4
w01095091		advcl	0	1
w01095091		xcomp	0	1
w01095091	天皇+位+一+的+	acl:relcl	2	5
w01095091	期间+为+个+一+	ccomp	3	5
w01095091	在+天皇+后+	xcomp	3	4
w01095091	天皇+的+	acl:relcl	2	3
w01095091	人们+则+年号+以+天皇+	root	4	6
w01095092	天皇+明治+以前+改变+年号+朝代+经常+谥号+天皇+的+也+自+方式+不同+的+	root	6	16
w01095093	名字+	advcl	1	2
w01095093	人+国家+其他+的+则+直接+天皇+天皇+日本+昭和+以后+的+	root	4	13
w01095093	无论+他们+	xcomp	2	3
w01095093		xcomp	0	1
w01096013	人口+三百万+一千万+至+于+部队+日本+侵略+	ccomp	3	9
w01096013		advcl	0	1
w01096013	有+地区+亚太+其中+人口+中国+的+死亡+约+七百五十万+	root	5	11
w01096055	欧洲+	advcl	1	2
w01096055	爆发+战争+之前+同盟国+人口+在+经济+和+上+都+着+优势+明显+	root	6	14
w01096074	由+前线+防御+静态+的+	xcomp	2	6
w01096074	格局+战争+地面+的+战+从+一+时+	root	2	9
w01096074	更+机动性+多样性+和+武器+的+	xcomp	2	7
w01097059	部队+英国+骑兵+同时+还+训练+严格+的+剑术+	root	4	10
w01097104	钱德勒+威勒+和+	advcl	1	4
w01097104	历史学家+一些+	root	1	3
w01097104	在+进攻+次+第一+伟大+的+之后+	xcomp	3	8
w01097104	被+为+力量+有生+	advcl	3	5
w01097104	重骑兵+英国+就+而+了+	ccomp	4	6
w01097104		xcomp	0	1
w01098043	研究+对+体+罗马人+常染色+的+基因+	root	1	8
w01098043	祖先+罗马人+的+南+亚+西北部+自+印度+	ccomp	2	9
w01099012	解释+起源+音乐+的+于+定义+对+音乐+的+	root	3	10
w01099045	音乐+	csubj	1	2
w01099045	歌手+人类+在+之中+男人+女人+和+都是+很好+的+几乎+是+项+一+团体+	root	5	16
w01100046	禁止+年+1839+总督+湖+两+林+则徐+贸易+鸦片+之后+中国+不得+不+战争+次+第一+鸦片+	root	5	19
w01100046	英国+的+	acl:relcl	2	3
w01100047		advcl	0	1
w01100047	中国+1842+于+了+条约+南京+	root	4	7
w01100048	上海+广州+和+在内+的+	acl:relcl	2	6
w01100048	割让+香港+被+给+英国+港口+个+五+英国+向+贸易+居住权+和+	root	4	14
w01100049	再次+	advcl	1	2
w01100049		advcl	0	1
w01100049	爆发+年+1856+战争+次+第二+鸦片+中国+被+条约+年+1858+天津+条约+和+年+1860+北京+	root	4	19
w01100050	了+港口+新+的+贸易+	advcl	2	6
w01100050	条约+同时+	root	2	3
w01100050	内地+中国+	advcl	1	3
w01100050	外国人+	ccomp	1	2
w01101020	参加+拉玛尔+曼德尔+和+一起+会议+商务+会议+在+中+他+科学家+和+人士+以及+其他+专业+一起+技术+军事+	root	6	21
w01101046	发明+拉玛尔+的+早期+	root	1	5
w01101046	信号灯+交通+	xcomp	1	3
w01101046	于+水+	advcl	2	3
w01101046	能够+饮料+碳酸+的+	acl:relcl	3	5
w01101046	以及+	conj	1	2
w01101084	接到+她+了+剧本+个+好几+广告+电视+舞台剧+和+但是+	root	2	12
w01101084	个+一+	ccomp	1	3
w01101084	她+兴趣+	ccomp	2	3
w01102020	民兵+法兰西+部队+抵抗+	ccomp	2	5
w01102020	军官+党卫军+带领+的+约瑟夫+达尔南德+月+于+年+1945+10+被+	root	3	13
w01102040	戴高乐+	root	1	2
w01102040	场合+公共+	advcl	1	3
w01102040	不得+崇拜+对+丘吉尔+的+过度+	advcl	2	7
w01102040	命令+不经+他+的+不得+丘吉尔+向+奖项+任何+正式+	xcomp	4	11
w01103022	电影+了+过程+	root	3	4
w01103022	因+大量+海洛+	xcomp	3	4
w01103022	而+生涯+自己+的+职业+	advcl	2	6
w01103022		advcl	0	1
w01103022	向+	xcomp	1	2
w01103022	中期+世纪+20+年代+80+卡兰芝+并+于+艾滋病+的+	acl:relcl	6	11
w01105053	了+雷达+鹰+	advcl	2	4
w01105053	尽管+B29+很多+轰炸机+都+而且+能够+很好+地+	xcomp	7	10
w01105053	太晚+研发+系统+个+这+的+成功+战争+在+此次+中+已经+了+但是+姗姗来迟+它+的+还是+未能+局势+战场+	root	6	22
w01105054	名+为+地面+控制+进场+的+	acl:relcl	6	7
w01105054	在+领域+航空+中+尤其+	xcomp	3	6
w01105054	空运+战后+的+柏林+中+	xcomp	1	6
w01105054	属+成就+阿尔瓦雷茨+知名+最为+的+当+系统+雷达+系统+该+了+作用+关键+	root	4	15
w01105055	天线+阿尔瓦雷茨+的+偶极+	advcl	1	5
w01105055	分辨率+很高+的+角+坐标+	advcl	1	6
w01105055	系统+地面+控制+进场+能够+从而+	root	3	7
w01105055	通过+显示器+高精度+	xcomp	2	4
w01105055	飞行员+向+指令+语音+	advcl	2	5
w01105055	控制员+地面+雷达+能够+	ccomp	2	5
w01105055	正+在+的+	acl:relcl	3	4
w01105055	飞机+跑道+	ccomp	2	3
w01105056		advcl	0	1
w01105056		conj	0	1
w01105056	而且+效果+	conj	2	3
w01105056	系统+该+甚至+还+于+飞行员+	root	5	7
w01105056	未+的+	acl:relcl	2	3
w01105056		xcomp	0	1
w01105057	的+	acl:relcl	1	2
w01105057	系统+套+这+是+	csubj	2	5
w01105057	战后+在+部队+还+	ccomp	3	5
w01105057	技术+项+这+	xcomp	1	4
w01105057	以至+于+	root	1	3
w01105057	国家+甚至+年代+在+世纪+20+80+仍+在+	ccomp	5	10
w01106021	着+增长+人口+的+	advcl	2	5
w01106021	之+	advcl	1	2
w01106021	居住区+新+的+土著+也+	root	2	6
w01106052	叛军+解放+刚果+民主+力量+同盟+月+于+年+1997+4+了+卢本巴希+	root	4	14
w01106073	温度+	xcomp	1	2
w01106073		advcl	0	1
w01106073	有助+高海拔+于+会+非常+	root	3	6
w01107013	年+在+生命+的+最后+二十+内+少+作品+也+了+很多+	root	2	13
w01107013	因为+身体+	xcomp	2	3
w01107063	有时+电影+希区柯克+的+形象+人物+	root	3	7
w01107063	于+关系+母子+的+	acl:relcl	3	5
w01107124	人才+和+时代+同+最好+的+一起+	xcomp	2	8
w01107124	他们+的+	acl:relcl	2	3
w01107124	喜欢+希区柯克+更+例如+设计师+电影+海报+比尔+格德+索尔+和+巴斯+海报+能够+准确+地+主题+他+的+电影+	root	7	21
w01108036	为+人物+公众+的+	acl:relcl	3	5
w01108036	有+心里+赫尔茨+斗争+激烈+的+思想+渴望+一面+是+对+取得+成功+文学+生涯+的+一面+是+	root	4	19
w01108063	日+年+1896+月+3+10+牧师+大使馆+英国+的+威廉+赫尔勒+了+赫尔茨+	root	4	15
w01109009	集+在+其中+的+一+中+他+了+吉他手+名+一+	root	4	12
w01109009	的+	acl:relcl	1	2
w01109036	缘+女人+	advcl	1	3
w01109036	莱尼+一直+着+光棍+	root	4	5
w01109120	次+一+	advcl	1	3
w01109120	是+名+一+	xcomp	2	4
w01109120	暗示+他+被+目标+是+	root	3	6
w01111021	后+	advcl	1	2
w01111021	戏剧+	xcomp	1	2
w01111021	温斯顿+了+学院+哈默史密斯+的+科罗娜+戏剧+	root	3	8
w01111089	年+在+1979+电影+年+那+夏天+时+	advcl	3	9
w01111089	温斯顿+了+妻子+他+未来+的+伊莲娜+	root	3	8
w01111093	日+年+1988+月+10+4+日+和+年+1993+月+3+19+温斯顿+次+两+	root	3	17
w01111093		xcomp	0	1
w01112060	迪斯尼+还+	root	2	3
w01112060	影业+环球+产权+幸运兔+奥斯瓦+的+知识+	ccomp	2	8
w01112098	获得+迪斯尼+再+次+一+了+成就奖+奥斯卡+终身+奖项+该+	root	2	12
w01112098	大金人+座+一+小金人+和+座+七+	ccomp	1	8
w01113033	取款机+从+自动+	advcl	1	4
w01113033	补助+卡+张+这+里+的+能够+于+	root	3	9
w01113033		xcomp	0	1
w01113033	的+	acl:relcl	1	2
w01113033	用品+学习+书+校服+和+	ccomp	2	6
w01113046	年+在+2013+了+市场+座+五+传统+	advcl	3	9
w01113046	并+	conj	1	2
w01113046	他+还+年+在+2014+了+市场+座+四+	root	5	10
w01113058		xcomp	0	1
w01113058	宣布+但是+对手+他+的+竞争+普拉博沃+苏比安托+同样+民众+印尼+此+因+无比+	root	4	15
w01113074	之前+	advcl	1	2
w01113074	佐科维+	root	1	2
w01113074	即将+的+	acl:relcl	2	3
w01113074	责任+	advcl	1	2
w01113074	总统+尤多约夫+决定+	ccomp	2	4
w01113074	步+一+	advcl	1	3
w01113074	通过+补助+	xcomp	2	3
w01113074	来+油价+的+	acl:relcl	3	4
w01114053	自传+金+正日+的+官方+还+	root	2	7
w01114053	了+歌剧+部+六+	advcl	2	5
w01114053	他+舞台剧+音乐+	ccomp	2	4
w01115022	会+大学+	advcl	2	3
w01115022	达成+建议+在+亚历山大+的+下+他+愿意+妥协+他+但+要+文学+	root	5	14
w01115023	那里+	advcl	1	2
w01115023	进+贝瑞+了+大学+爱丁堡+他+晚报+为+爱丁堡+评论+戏剧+	root	4	12
w01115024		advcl	0	1
w01115024	他+日+于+年+1882+月+4+21+学位+文学+硕士+	root	3	12
w01115025	随后+他+日报+在+诺丁汉+记者+	csubj	4	7
w01115025	告诉+妹妹+他+的+看到+苏格兰人报+在+上+了+广告+个+一+招聘+了+他+年+一+半+	root	2	19
w01115026	随后+他+了+基里缪尔+	root	4	5
w01116036	版+第一+只+了+份+3000+	root	4	7
w01116088	至+年+2009+	advcl	2	4
w01116088	销量+力量+当下+的+新世界+和+在+美+北+总+的+分别+被+为+册+三百万+册+和+五百万+	root	5	20
w01116100	批评+学者+一些+基督教+学说+托尔+的+但是+其他+有加+则+赞赏+	root	4	13
w01117009	障碍+学习+的+	acl:relcl	2	4
w01117009	年+1991+年+到+1997+之间+她+儿童+为+了+学校+所+一+	root	5	14
w01117029	小说+她+最新+纪实+的+	root	2	6
w01117029	伯爵+论诺克斯+的+女+玛格丽特+道格拉斯+	xcomp	1	7
w01117034		advcl	0	1
w01117034	小说+向+	csubj	1	3
w01117034	很+	ccomp	1	2
w01117034	她+并且+	root	2	3
w01117034		xcomp	0	1
w01117034	曲线+书+本+每+一+都是+个+一+学习+你+必须+心态+开放+的+	ccomp	4	15
w01119059	为了+	xcomp	1	2
w01119059	公主+茉莉+局面+类似+的+尴尬+	ccomp	2	7
w01119059	制片人+电影+最后+	root	2	4
w01119059	工作室+个+一+内+	advcl	1	5
w01119059	动画+	xcomp	1	2
w01119076	确定+外貌+最终+后+茉莉+为+了+公主+迪士尼+个+第一+白人+非+	root	5	14
w01119076	于+传统+欧洲+的+	acl:relcl	3	5
w01119100	戏剧性+的+	csubj	2	3
w01119100		root	0	1
w01119100	茉莉+同时+还+了+权利+公民+宽容+种族+等级+社会+追求+以及+对+生命+自由+幸福+和+的+	ccomp	5	19
w01121052	在+波兰+制度+社会+主义+之前+	xcomp	4	7
w01121052	但是+公众+未能+工作+她+在+战时+的+斗争+抵抗+主义+和+人道+	root	4	14
w01122031		advcl	0	1
w01122031	很爱+真的+真的+你+月+8+了+50+前+	advcl	4	10
w01122031	发布+单曲+相关+立足+点+月+九+但+盖耶+已经+了+美国+	root	6	13
w01122064	故乡+澳大利亚+	advcl	1	3
w01122064	巅峰+职业+后+	advcl	2	4
w01122064	洛杉矶+	advcl	1	2
w01122064	年+于+1984+	advcl	1	4
w01122064		advcl	0	1
w01122064	盖耶+音乐界+当地+	root	2	4
w01124011	强+在+公告牌+二百+上+位+第96+之后+	advcl	3	9
w01124011	你+	ccomp	1	2
w01124011	英国+	advcl	1	2
w01124011	登上+以为+了+位+第31+但是+专辑+仅仅+了+周+两+	root	6	12
w01124049	后+	advcl	1	2
w01124049	佩妮斯顿+音乐剧+在+绿野+仙踪+中+女巫+善良+的+琳达+	root	3	11
w01125034		advcl	0	1
w01125034	资格+他+的+候选人+	ccomp	1	5
w01125034	名+第二+	advcl	1	3
w01125034	次+两+被+选举+	advcl	3	5
w01125034	在+宣布+议院+下+并+获胜+之前+威尔克斯+随后+又+	root	4	11
w01125034	资格+候选人+	xcomp	1	3
w01125035	勋爵+诺斯+的+	acl:relcl	2	4
w01125035	分裂+年+1770+政府+格拉夫顿+托利党+重新+	root	3	8
w01125036	极度+	advcl	1	2
w01125036	小时+个+数+	advcl	1	4
w01125036	祈祷+乔治+来+但是+兄弟们+他+的+并+	root	4	9
w01125036	虔诚+被+他+的+所+	xcomp	2	6
w01125037	为+道德+兄弟们+他+的+	xcomp	2	6
w01125037	乔治+而+	root	2	3
w01125038	人+与+	xcomp	1	3
w01125038	曝+年+1770+兄弟+他+的+亨利+王子+公爵+坎伯兰+斯特拉森+和+被+年+第二+公爵+坎伯兰+了+寡妇+年轻+的+安娜+霍顿+	root	5	24
w01127071	她+卖+得+的+	acl:relcl	4	5
w01127071	专辑+她+年+1981+的+狂野+西部+是+专辑+之+	root	3	11
w01127096	极度+的+	acl:relcl	2	3
w01127096	此时+花费+人+她+的+投资+投资+和+系列+一+错误+的+	root	2	13
w01127096	她+几乎+	ccomp	2	3
w01128053	的+	acl:relcl	1	2
w01128053	月+年+2012+6+发布+乐队+冰岛+玫瑰+视频+单曲+台+四+钢琴+主演+拉博夫+裸体+	root	4	17
w01128059	邮报+圣路易+	root	1	3
w01128059	其+为+作品+拉博夫+最佳+的+演出+之+	ccomp	3	9
w01129019	着火+汽车+突然+肯瑟斯+转身+	root	3	6
w01129037	当天+在+比赛+艾略特+了+葬礼+父亲+他+的+	root	4	10
w01129053	积分榜+在+	advcl	1	3
w01129053	了+场+33+	advcl	2	4
w01129053	比赛+在+最后+场+36+中+了+冠军+年+2003+纳斯卡+温斯顿杯+	advcl	3	13
w01129053	年+2003+他+为+赛车手+最后+个+一+	root	4	9
w01129053	头衔+该项+的+	acl:relcl	2	4
w01130099	年代+世纪+20+90+拉费蒂+又+了+唱片+张+两+	csubj	5	11
