sent_id	character	component_n	stroke_n
w01093028	奔	3	8
w01094022	汽	4	7
w01094022	车	1	4
w01094022	评	2	7
w01094066	凑	4	11
w01094066	漫	3	14
w01095089	俗	2	9
w01095089	稍	3	12
w01095089	朋	2	8
w01095089	友	2	4
w01095089	呼	2	8
w01095089	姓	2	8
w01095090	室	3	9
w01095090	礼	2	5
w01095091	惯	3	11
w01095091	号	2	6
w01095092	谥	3	12
w01095093	昭	3	9
w01096013	略	3	11
w01096074	静	3	14
w01096074	御	3	12
w01097059	骑	4	11
w01097059	剑	4	9
w01097104	钱	2	10
w01097104	伟	2	6
w01098043	祖	2	9
w01098043	先	2	6
w01099012	乐	1	5
w01099012	释	2	12
w01099045	团	2	6
w01100046	徐	3	10
w01100046	禁	3	13
w01100046	鸦	2	9
w01100047	订	2	4
w01100047	京	3	8
w01100049	再	2	6
w01100049	津	2	9
w01101020	专	1	4
w01101046	良	2	7
w01101046	灯	2	6
w01101046	溶	3	13
w01101046	酸	4	14
w01101046	丸	1	3
w01101084	舞	3	14
w01101084	趣	4	15
w01102020	党	2	10
w01102020	抵	3	8
w01102020	瑟	3	13
w01102040	戴	4	17
w01102040	丘	1	7
w01102040	崇	3	11
w01102040	颁	3	10
w01102040	奖	3	9
w01103022	芝	2	6
w01103022	涯	4	11
w01103022	堕	4	11
w01103022	艾	2	5
w01103022	滋	3	12
w01105053	尽	2	6
w01105053	轰	3	8
w01105053	鹰	2	18
w01105053	姗	2	8
w01105053	迟	2	7
w01105054	航	3	10
w01105054	柏	2	9
w01105055	辨	3	16
w01105055	飞	1	3
w01105055	送	5	9
w01105055	跑	3	12
w01105056	简	3	13
w01105057	套	2	10
w01106052	刚	3	6
w01106052	卢	2	5
w01106073	炎	2	8
w01107013	欠	1	4
w01107063	画	3	8
w01107063	挣	3	9
w01107124	喜	5	12
w01108036	渴	5	12
w01108063	馆	3	11
w01108063	廉	3	13
w01109009	扮	3	7
w01109036	光	3	6
w01109036	棍	3	12
w01109120	暗	2	13
w01109120	卧	2	8
w01109120	霍	2	16
w01111021	戏	2	6
w01111021	院	4	9
w01111089	拍	2	8
w01111089	摄	4	13
w01111089	妻	2	8
w01111089	莲	3	10
w01112060	兔	3	8
w01113033	补	2	7
w01113033	款	2	12
w01113033	购	3	8
w01113033	买	2	6
w01113046	葺	3	12
w01113058	竞	3	10
w01113058	沃	3	7
w01113058	胜	2	9
w01113058	困	2	7
w01113058	惑	3	12
w01113074	油	2	8
w01115023	贝	1	4
w01115024	毕	2	6
w01115024	硕	2	11
w01115025	妹	2	8
w01115025	看	2	9
w01115025	招	3	8
w01115025	聘	3	13
w01115025	诉	2	7
w01115025	汉	2	5
w01115026	缪	3	14
w01116088	销	3	12
w01116088	估	3	7
w01116088	册	1	5
w01116100	批	2	7
w01117009	患	2	11
w01117009	碍	2	13
w01117029	爵	3	17
w01117034	曲	1	6
w01117034	你	3	7
w01117034	必	1	5
w01117034	须	2	9
w01119059	避	3	16
w01119059	免	2	7
w01119059	茉	2	8
w01119059	尴	3	13
w01119059	尬	3	7
w01119100	宽	3	10
w01119100	级	2	6
w01122064	巅	0	0
w01122064	杉	2	7
w01122064	矶	2	7
w01124011	牌	3	12
w01124011	登	4	12
w01124011	榜	3	14
w01124049	佩	2	8
w01124049	妮	3	8
w01124049	仙	2	5
w01124049	踪	3	15
w01125034	票	2	11
w01125034	又	1	2
w01125035	勋	3	9
w01125036	乔	3	6
w01125036	虔	2	10
w01125036	诚	3	8
w01125036	祈	2	8
w01125036	祷	3	11
w01125036	兄	2	5
w01125036	弟	4	7
w01125037	沦	3	7
w01125037	丧	2	8
w01125038	坎	2	7
w01125038	曝	3	19
w01125038	奸	2	6
w01125038	娶	3	11
w01125038	寡	2	14
w01127071	狂	2	7
w01127071	卖	3	8
w01127096	奢	3	11
w01128053	玫	2	8
w01128053	瑰	2	13
w01128053	钢	3	9
w01128053	琴	5	12
w01128053	频	3	13
w01128053	镜	3	16
w01128059	邮	2	7
w01129037	父	1	4
w01129037	亲	2	9
w01129053	赢	2	17
w01129053	杯	2	8
w01129053	冠	2	9
w01130099	唱	3	11
w01130099	汤	2	6
w01130099	逊	3	9
w01130100	盗	3	11
w01130100	轮	3	8
w01130101	兼	2	10
w01130102	荡	3	9
w01130103	休	2	6
w01131076	网	1	6
w01131076	络	3	9
w01131076	门	1	3
w01132042	吞	3	7
w01132042	符	3	11
w01132056	措	4	11
w01132081	像	3	13
w01133014	替	2	12
w01133014	邪	2	6
w01133016	幻	2	4
w01133016	遨	5	13
w01134009	川	1	3
w01134062	断	3	11
w01135034	朗	3	10
w01135035	跃	3	11
w01135035	葵	4	12
w01135035	姬	2	10
w01135035	汀	2	5
w01135036	串	1	7
w01135036	猪	3	11
w01135038	翰	3	16
w01135038	凶	2	4
w01135038	猎	4	11
w01135038	李	2	7
w01135038	映	2	9
w01136029	试	3	8
w01136029	摆	4	13
w01136029	脱	3	11
w01136074	申	1	5
w01136074	茱	3	9
w01137050	枢	3	8
w01137050	秘	2	10
w01137068	阁	3	9
w01137068	咎	3	8
w01137087	枪	3	8
w01137087	检	4	11
w01138045	呆	2	7
w01138045	房	2	8
w01138045	芙	2	7
w01138045	街	5	12
w01138045	闲	2	7
w01138045	逛	3	10
w01138045	吧	2	7
w01139043	忘	2	7
w01139090	雀	2	11
w01140030	验	4	10
w01140030	钋	2	7
w01140031	付	2	5
w01140032	α	0	0
w01140032	射	2	10
w01140033	镭	3	18
w01141025	嘉	6	14
w01141077	冕	3	11
w01141077	莎	4	10
w01142013	嫁	3	13
w01142031	冈	2	4
w01143037	黛	3	17
w01143037	凤	2	4
w01143037	鲍	3	13
w01144031	择	2	8
w01144056	危	3	6
w01144056	酵	3	14
w01144063	席	2	10
w01144086	拯	3	9
w01144086	救	2	11
w01144086	梦	3	11
w01146051	针	2	7
w01146051	涵	3	11
w01147010	搬	4	13
w01147010	田	1	5
w01147018	钦	2	9
w01147018	献	3	13
w01147122	透	3	10
w01149077	念	4	8
w01149088	宁	2	5
w01149088	银	2	11
w01149088	血	2	6
w01150045	初	2	7
w01150048	剩	2	12
w02001041	娱	4	10
w02002120	跟	2	13
w02002120	筑	4	12
w02003037	腾	3	13
w02003037	辛	1	7
w02003037	棉	3	12
w02003037	厂	1	2
w02004008	廊	4	11
w02004021	厅	2	4
w02005028	草	3	19
w02005028	顶	2	8
w02006036	急	3	9
w02006036	滑	3	12
w02007061	阻	2	7
w02007074	黑	1	12
w02007074	舰	2	10
w02008010	范	3	8
w02008010	址	2	7
w02008038	红	2	6
w02008038	Ö	0	0
w02008065	镀	3	14
w02009002	凡	2	3
w02009002	恐	4	10
w02009025	涨	3	10
w02009025	沮	2	8
w02009087	逃	2	9
w02009087	谨	3	13
w02009087	慎	4	13
w02011029	届	2	8
w02011029	束	1	7
w02014013	匈	3	6
w02014030	君	2	7
w02015084	散	4	12
w02015084	废	4	8
w02015084	墟	3	14
w02017061	衣	1	6
w02017061	谋	3	11
w02017061	案	3	10
w02018030	授	3	11
w02018030	予	1	4
w02018030	韦	1	4
w02018030	荣	2	9
w02019077	屋	3	9
w02019077	烧	3	10
w02019085	媒	3	12
w02019085	谊	3	10
w03002055	赦	2	11
w03002055	织	3	8
w03002055	纸	2	7
w03003023	冯	2	5
w03003023	晋	2	10
w03003039	乘	1	10
w03003039	毅	4	15
w03003039	横	2	15
w03004037	拟	3	7
w03005012	锡	4	13
w03005012	衰	2	10
w03005012	崭	3	11
w03005015	隔	2	12
w03007008	跨	4	13
w03007039	遍	3	12
w03007039	哨	3	10
w03008029	缓	5	12
w03008029	怖	3	8
w03008029	嫌	3	13
w03009029	财	2	7
w03009029	闭	2	6
w03009044	纺	2	7
w03009044	陷	3	10
w03010097	烦	2	10
w03010098	险	4	9
w03010098	帮	3	9
w04001027	棵	2	12
w04001027	树	3	9
w04001027	俯	4	10
w04001027	瞰	4	16
w04001053	碰	3	13
w04001053	撞	4	15
w04002048	旁	2	10
w04002048	顷	2	8
w04002055	噬	6	16
w04002055	厩	3	11
w04002055	拆	2	8
w04003025	梵	4	11
w04003025	刑	3	6
w04003025	罪	2	13
w04003054	币	2	4
w04003054	售	2	11
w04003054	藏	4	17
w04004005	伏	2	6
w04004045	墓	4	13
w04004045	冢	3	10
w04004051	谟	4	12
w04007006	仑	2	4
w04007037	堵	3	11
w04009042	宇	2	6
w04009042	宙	2	8
w04010028	延	2	6
w04010030	纠	2	5
w04010030	纷	3	7
w04010031	楚	3	13
w04010031	谁	2	10
w04010031	塑	4	13
w05001036	拱	3	9
w05001036	璧	3	18
w05002032	壳	3	7
w05002032	潜	3	15
w05003012	滞	4	12
w05005083	戈	1	4
w05005083	纽	2	7
w05005085	赶	3	10
w05005087	拦	4	8
w05007004	姨	2	9
w05007004	妈	2	6
w05007004	靠	3	15
w05007080	尝	4	9
w05007080	奎	3	9
w05008107	宜	2	8
w05009044	箭	4	15
w05009044	勿	2	4
w05010025	霸	2	21
w05010026	凿	3	12
w05010026	答	3	12
w05010026	怎	2	9
w05010026	寸	1	3
