sent_id	word_sound	character_token_n	sound_n
734	['w#']	1	2
734	['neŋ']	1	3
734	['hui', 'yiŋ']	2	6
734	['da', 'jia']	2	5
734	['de']	1	2
734	['ti', 'wen']	2	5
734	['da', 'jia']	2	5
734	['ke', 'yi']	2	4
734	['jue', 'djəŋ']	2	7
734	['xun', 'qiu']	2	6
735	['na', 'me']	2	4
735	['liaŋ', 'tian', 'qi']	3	10
735	['ye']	1	2
735	['bu']	1	2
735	['yiŋ', 'g#']	2	5
735	['b#']	1	2
735	['dui']	1	3
735	['ma']	1	2
736	['wo']	1	2
736	['ye']	1	2
736	['bu']	1	2
736	['$i', 'd#']	2	4
736	['liaŋ', 'jun', 'yan']	3	10
736	['yi', 'ɥæn']	2	5
736	['jiu', 'jjəŋ']	2	7
736	['$i']	1	2
736	['f#']	1	2
736	['$en', 'de']	2	5
736	['y#']	1	2
736	['he', 'fa']	2	4
736	['quan', 'li']	2	6
736	['can', 'xuan']	2	7
736	['dan']	1	3
736	['liaŋ', 'y#', '$oŋ']	3	9
736	['yi', 'ɥæn']	2	5
736	['que']	1	3
736	['y#', 'qiu']	2	5
736	['wo', 'men']	2	5
736	['zi', 'xjəŋ']	2	6
736	['k#', 'lv']	2	4
736	['$i']	1	2
736	['f#']	1	2
736	['t#', 'pi#']	2	5
736	['g#']	1	2
736	['ta']	1	2
736	['ma']	1	2
737	['ni']	1	2
737	['$i']	1	2
737	['f#']	1	2
737	['ye']	1	2
737	['ke']	1	2
737	['y#', 'qiu']	2	5
737	['xuan', 'min']	2	7
737	['zi', 'xjəŋ']	2	6
737	['jue', 'djəŋ']	2	7
737	['$i']	1	2
737	['f#']	1	2
737	['t#', 'pi#']	2	5
737	['g#']	1	2
737	['liaŋ', 'tian', 'qi']	3	10
738	['y#', 'yu']	2	4
738	['li', 'fa', 'hui']	3	7
738	['$u', 'xi']	2	4
738	['de']	1	2
738	['xuan', 'ju']	2	6
738	['xu']	1	2
738	['an', '$#']	2	4
738	['yi', '$i']	2	4
738	['gui', 'ze']	2	5
738	['fu', 'bi#']	2	5
738	['yi']	1	2
738	['suo']	1	3
738	['djəŋ']	1	4
738	['de']	1	2
738	['$eŋ', 'xu']	2	5
738	['jin', 'xjəŋ']	2	7
739	['er']	1	2
739	['y#', 'guan']	2	6
739	['de']	1	2
739	['ti#', 'wen']	2	6
739	['$i']	1	2
739	['roŋ', 'xu']	2	5
739	['yi', 'ɥæn']	2	5
739	['z#']	1	2
739	['xuan', 'ju']	2	6
739	['$u', 'xi']	2	4
739	['de']	1	2
739	['hui', 'yi']	2	5
739	['$aŋ']	1	3
739	['jiu']	1	3
739	['h#', 'xuan', 'ren']	3	9
739	['de']	1	2
739	['$i', 'yi']	2	4
739	['jin', 'xjəŋ']	2	7
739	['t#', 'lwən']	2	6
739	['de']	1	2
740	['$i', '$i', '$aŋ']	3	7
740	['y#', 'guan']	2	6
740	['de']	1	2
740	['t#', 'lwən']	2	6
740	['yi']	1	2
740	['yi']	1	2
740	['z#']	1	2
740	['zuo', 'tian']	2	7
740	['te', 'bie']	2	5
740	['an', 'p#']	2	4
740	['de']	1	2
740	['lwən', 'tan']	2	7
740	['$aŋ']	1	3
741	['$u', 'xi']	2	4
741	['wo']	1	2
741	['bu']	1	2
741	['$i']	1	2
741	['y#', 'qiu']	2	5
741	['t#', 'lwən']	2	6
742	['wo']	1	2
742	['y#', 'qiu']	2	5
742	['de']	1	2
742	['$i']	1	2
742	['fa', 'lv']	2	4
742	['$aŋ']	1	3
742	['de']	1	2
742	['$eŋ', 'qjəŋ']	2	7
743	['ta']	1	2
743	['yi', 'djəŋ']	2	6
743	['y#']	1	2
743	['ti', 'goŋ']	2	5
743	['yi']	1	2
743	['fen']	1	3
743	['faŋ', 'qi']	2	5
743	['yiŋ', 'guo']	2	6
743	['guo', 'ji']	2	5
743	['$eŋ', 'mjəŋ']	2	7
743	['de']	1	2
743	['$eŋ', '$i']	2	5
743	['wen', 'jian']	2	7
744	['er']	1	2
744	['zui']	1	3
744	['h#']	1	2
744	['daŋ', 'ran']	2	6
744	['$i']	1	2
744	['$eŋ', 'ben']	2	6
745	['dan']	1	3
745	['ru', 'guo']	2	5
745	['zan', '$i']	2	5
745	['m#', 'y#']	2	4
745	['$eŋ', 'ben']	2	6
745	['xiaŋ']	1	4
745	['wo', 'men']	2	5
745	['ti', 'goŋ']	2	5
745	['yi']	1	2
745	['fen']	1	3
745	['ye']	1	2
745	['ke', 'yi']	2	4
746	['bu', 'guo']	2	5
746	['xian', '$i']	2	6
746	['yi', 'jjəŋ']	2	6
746	['$uo']	1	3
746	['de']	1	2
746	['hen']	1	3
746	['qjəŋ', '$u']	2	6
747	['bian']	1	4
747	['$i']	1	2
747	['an', '$#']	2	4
747	['wo']	1	2
747	['de']	1	2
747	['li', 'jie']	2	5
747	['ta']	1	2
747	['reŋ', 'w#']	2	5
747	['$#', 'd#']	2	4
747	['xiaŋ', 'guan']	2	8
747	['wen', 'jian']	2	7
748	['$i', 'wen']	2	5
748	['wo', 'men']	2	5
748	['zen']	1	3
748	['ke', 'yi']	2	4
748	['z#']	1	2
748	['$e', 'li']	2	4
748	['jin', 'xjəŋ']	2	7
748	['xuan', 'ju']	2	6
748	['de']	1	2
748	['$eŋ', 'xu']	2	5
748	['ne']	1	2
749	['ju']	1	2
749	['wo']	1	2
749	['li#', 'jie']	2	6
749	['ji', 'ben', 'fa']	3	7
749	['djəŋ', 'mjəŋ']	2	8
749	['li', 'fa', 'hui']	3	7
749	['$u', 'xi']	2	4
749	['bu']	1	2
749	['neŋ', 'g#']	2	5
749	['yoŋ', 'y#']	2	5
749	['ren', 'he']	2	5
749	['qi', 'ta']	2	4
749	['guo', 'jia']	2	6
749	['de']	1	2
749	['ju', 'liu', 'quan']	3	9
750	['$e']	1	2
750	['faŋ', 'mian']	2	7
750	['yi']	1	2
750	['qjəŋ', '$u']	2	6
750	['djəŋ', 'mjəŋ']	2	8
750	['dan']	1	3
750	['bjəŋ']	1	4
750	['m#', 'y#']	2	4
750	['ti', 'ji']	2	4
750	['h#', 'xuan', 'ren']	3	9
751	['wo']	1	2
751	['jin', 'tian']	2	7
751	['bu']	1	2
751	['$i']	1	2
751	['y#']	1	2
751	['yu']	1	2
751	['da', 'jia']	2	5
751	['bian', 'lwən']	2	8
751	['$e', 'ge']	2	4
751	['wen', 'ti']	2	5
751	['dan']	1	3
751	['ru', 'guo']	2	5
751	['da', 'jia']	2	5
751	['xiaŋ']	1	4
751	['$eŋ', 'qjəŋ']	2	7
751	['de', 'hua']	2	5
751	['bian']	1	4
751	['yiŋ', 'g#']	2	5
751	['t#', 'guo']	2	5
751	['qi', 'ta']	2	4
751	['tu', 'jjəŋ']	2	6
752	['yin', 'w#']	2	5
752	['wo']	1	2
752	['ji']	1	2
752	['f#']	1	2
752	['ju', 'y#']	2	4
752	['fa', 'lv']	2	4
752	['b#', 'jjəŋ']	2	6
752	['de']	1	2
752	['yi', 'ɥæn']	2	5
753	['er']	1	2
753	['wo']	1	2
753	['$e']	1	2
753	['ge']	1	2
753	['$u', 'xi']	2	4
753	['de']	1	2
753	['$en', 'fen']	2	6
753	['ye']	1	2
753	['bu']	1	2
753	['neŋ', 'g#']	2	5
753	['zuo']	1	3
753	['ren', 'he']	2	5
753	['hui', 'da']	2	5
754	['wo']	1	2
754	['$i']	1	2
754	['neŋ', 'g#']	2	5
755	['bu', 'h#', 'yi', 'si']	4	8
755	['wo']	1	2
755	['bu']	1	2
755	['$i']	1	2
755	['te', 'bie']	2	5
755	['y#']	1	2
755	['w#', 'nan']	2	5
755	['ni']	1	2
755	['yi']	1	2
755	['jue', 'de']	2	5
755	['$e', 'yaŋ']	2	5
755	['$a', 'yan']	2	5
755	['bu']	1	2
755	['li', 'm#']	2	4
756	['bu']	1	2
756	['y#', 'jin']	2	5
757	['dan']	1	3
757	['an', '$#']	2	4
757	['ni']	1	2
757	['gaŋ', 'c#']	2	5
757	['de']	1	2
757	['$uo', 'fa']	2	5
757	['zuo', 'w#']	2	5
757	['li', 'fa', 'hui']	3	7
757	['$u', 'xi']	2	4
757	['bian']	1	4
757	['bu']	1	2
757	['neŋ', 'g#']	2	5
757	['yoŋ', 'y#']	2	5
757	['w#', 'guo']	2	5
757	['ju', 'liu', 'quan']	3	9
758	['dan', '$i']	2	5
758	['ru', 'guo']	2	5
758	['y#']	1	2
758	['jin', 'xjəŋ']	2	7
758	['xuan', 'ju']	2	6
758	['de', 'hua']	2	5
758	['y#']	1	2
758	['ren']	1	3
758	['jiaŋ']	1	4
758	['yu']	1	2
758	['$#', 'h#']	2	4
758	['ban']	1	3
758	['xi#', '$i']	2	5
758	['huo']	1	3
758	['$i']	1	2
758	['fen', '$oŋ']	2	6
758	['h#']	1	2
758	['bian', 'hui']	2	7
758	['daŋ', 'xuan']	2	7
758	['$u', 'xi']	2	4
759	['dan']	1	3
759	['ta']	1	2
759	['que']	1	3
759	['w#']	1	2
759	['neŋ']	1	3
759	['z#']	1	2
759	['jin', 'tian']	2	7
759	['n#']	1	2
759	['xiaŋ']	1	4
759	['wo', 'men']	2	5
759	['ti', 'goŋ']	2	5
759	['gaŋ', 'c#']	2	5
759	['suo']	1	3
759	['$uo']	1	3
759	['de']	1	2
759	['faŋ', 'qi']	2	5
759	['guo', 'ji']	2	5
759	['$eŋ', '$i']	2	5
759	['$eŋ', 'mjəŋ']	2	7
760	['ni']	1	2
760	['$uo']	1	3
760	['de']	1	2
760	['dui']	1	3
761	['duo', 'xie']	2	6
762	['jiu']	1	3
762	['$i']	1	2
762	['yi', 'dan']	2	5
762	['ta']	1	2
762	['daŋ', 'xuan']	2	7
762	['fa', 'jue']	2	5
762	['ti#', 'jian']	2	7
762	['bu']	1	2
762	['fu', 'he']	2	4
762	['gui', 'djəŋ']	2	7
762	['ta']	1	2
762	['bian']	1	4
762	['bu']	1	2
762	['yiŋ', 'g#']	2	5
762	['$eŋ', 'w#']	2	5
762	['$u', 'xi']	2	4
763	['$e']	1	2
763	['$i']	1	2
763	['$eŋ', 'que']	2	6
763	['de']	1	2
764	['bu', 'guo']	2	5
764	['wen', 'ti']	2	5
764	['$i']	1	2
764	['wo']	1	2
764	['bu']	1	2
764	['neŋ', 'g#']	2	5
764	['jian', 'yi']	2	6
764	['ta']	1	2
764	['jie', '$e']	2	5
764	['g#']	1	2
764	['zen', 'yaŋ']	2	6
764	['zuo']	1	3
764	['yin', 'w#']	2	5
764	['wo']	1	2
764	['m#', 'y#']	2	4
764	['$e']	1	2
764	['ge']	1	2
764	['$en', 'fen']	2	6
765	['wo']	1	2
765	['$i']	1	2
765	['neŋ', 'g#']	2	5
765	['$u', '$i']	2	4
766	['$u', 'xi']	2	4
766	['na', 'me']	2	4
766	['ni']	1	2
766	['zuo']	1	3
766	['z#']	1	2
766	['$e', 'li']	2	4
766	['zuo']	1	3
766	['$en', 'me']	2	5
767	['ni']	1	2
767	['$uo']	1	3
767	['de']	1	2
767	['dui']	1	3
768	['wo']	1	2
768	['ye']	1	2
768	['xiaŋ']	1	4
768	['$eŋ', 'qjəŋ']	2	7
768	['wo']	1	2
768	['zuo']	1	3
768	['z#']	1	2
768	['$e', 'li']	2	4
768	['zuo']	1	3
768	['$en', 'me']	2	5
769	['gen', 'ju']	2	5
769	['yi', '$i']	2	4
769	['gui', 'ze']	2	5
769	['wo']	1	2
769	['$i', '$i']	2	4
769	['zuo']	1	3
769	['liaŋ']	1	4
769	['jian']	1	4
769	['$i']	1	2
770	['di', 'yi']	2	4
770	['$u', '$i']	2	4
770	['$u', 'xi']	2	4
770	['xuan', 'ju']	2	6
770	['de']	1	2
770	['t#', 'pi#']	2	5
771	['di', 'er']	2	4
771	['xuan', 'bu']	2	6
771	['na']	1	2
771	['w#']	1	2
771	['h#', 'xuan', 'ren']	3	9
771	['daŋ', 'xuan']	2	7
772	['wo']	1	2
772	['$i', '$i']	2	4
772	['zuo']	1	3
772	['$e']	1	2
772	['liaŋ']	1	4
772	['jian']	1	4
772	['$i']	1	2
773	['er']	1	2
773	['bu']	1	2
773	['yiŋ', 'g#']	2	5
773	['zuo']	1	3
773	['qi', 'ta']	2	4
773	['$i']	1	2
774	['zui', 'h#']	2	5
774	['yi']	1	2
774	['ge']	1	2
774	['gui', '$eŋ']	2	6
774	['wen', 'ti']	2	5
775	['w#', 'le']	2	4
775	['kaŋ', '$eŋ']	2	6
775	['w#']	1	2
775	['bi#', '$i']	2	5
775	['wo']	1	2
775	['bu']	1	2
775	['toŋ', 'yi']	2	5
775	['xian', '$i']	2	6
775	['de']	1	2
775	['$eŋ', 'xu']	2	5
775	['wo']	1	2
775	['xian', 'z#']	2	6
775	['ye']	1	2
775	['z#']	1	2
775	['$u', 'l#']	2	4
775	['$an']	1	3
775	['z#']	1	2
775	['ni']	1	2
775	['h#', 'mian']	2	6
775	['bu']	1	2
775	['hui']	1	3
775	['li', 'k#']	2	4
776	['ji', '$i']	2	4
776	['ni']	1	2
776	['hu', 'yu']	2	4
776	['wo']	1	2
776	['li', 'k#']	2	4
776	['wo']	1	2
776	['yi']	1	2
776	['bu']	1	2
776	['hui']	1	3
776	['li', 'k#']	2	4
777	['da', 'jia']	2	5
777	['$i']	1	2
777	['f#']	1	2
777	['y#']	1	2
777	['yi', '$i']	2	4
777	['$e', 'yaŋ']	2	5
777	['ji', 'xu']	2	4
777	['xia', 'qu']	2	5
777	['ne']	1	2
778	['ru', 'guo']	2	5
778	['ni']	1	2
778	['bu']	1	2
778	['yiŋ', 'xiaŋ']	2	7
778	['da', 'jia']	2	5
778	['de']	1	2
778	['t#', 'pi#']	2	5
778	['$eŋ', 'xu']	2	5
778	['wo']	1	2
778	['$i']	1	2
778	['bu']	1	2
778	['hui']	1	3
778	['zu', '$i']	2	4
778	['ni']	1	2
778	['de']	1	2
779	['bu', 'guo']	2	5
779	['z#']	1	2
779	['t#', 'pi#']	2	5
779	['qian']	1	4
779	['ni']	1	2
779	['$#', 'xian']	2	6
779	['xu', 'y#']	2	4
779	['que', 'djəŋ']	2	7
779	['wo']	1	2
779	['liaŋ', 'soŋ', 'heŋ']	3	10
779	['he']	1	2
779	['y#', 'soŋ', 'yan']	3	8
779	['san']	1	3
779	['w#']	1	2
779	['yi', 'ɥæn']	2	5
779	['de']	1	2
779	['t#', 'pi#', 'quan']	3	9
780	['qi', '$i']	2	4
780	['wo']	1	2
780	['ye']	1	2
780	['wu']	1	2
780	['quan']	1	4
780	['que', 'djəŋ']	2	7
780	['ni', 'men']	2	5
780	['$i']	1	2
780	['f#']	1	2
780	['y#']	1	2
780	['quan']	1	4
780	['t#', 'pi#']	2	5
781	['wo']	1	2
781	['$i']	1	2
781	['neŋ', 'g#']	2	5
781	['jie', '$#']	2	5
781	['mi', '$u']	2	4
781	['g#']	1	2
781	['wo']	1	2
781	['de']	1	2
781	['mjəŋ', 'dan']	2	7
781	['b#', 'kuo']	2	5
781	['h#', 'xuan', 'ren']	3	9
781	['he']	1	2
781	['y#']	1	2
781	['zi', 'ge']	2	4
781	['t#', 'pi#']	2	5
781	['de']	1	2
781	['yi', 'ɥæn']	2	5
782	['qi', '$i']	2	4
782	['ni']	1	2
782	['yiŋ', 'g#']	2	5
782	['xiaŋ']	1	4
782	['mi', '$u', '$u']	3	6
782	['ti', '$u']	2	4
782	['er']	1	2
782	['bu']	1	2
782	['$i']	1	2
782	['xiaŋ']	1	4
782	['wo']	1	2
782	['ti', '$u']	2	4
782	['yin', 'w#']	2	5
782	['wo']	1	2
782	['wu']	1	2
782	['quan']	1	4
782	['d#', 'bi#']	2	5
782	['mi', '$u', '$u']	3	6
782	['$uo', 'hua']	2	6
783	['ru', 'guo']	2	5
783	['ni']	1	2
783	['y#']	1	2
783	['ti', '$u']	2	4
783	['ke', 'yi']	2	4
783	['xiaŋ']	1	4
783	['mi', '$u', '$u']	3	6
783	['ti', '$u']	2	4
784	['di', 'er']	2	4
784	['w#']	1	2
784	['xiaŋ']	1	4
784	['ti', '$u']	2	4
784	['gui', '$eŋ']	2	6
784	['wen', 'ti']	2	5
784	['de']	1	2
784	['yi', 'ɥæn']	2	5
784	['$i']	1	2
784	['xu', '$i', 'feŋ']	3	7
784	['yi', 'ɥæn']	2	5
785	['$u', 'xi']	2	4
785	['wo']	1	2
785	['xiaŋ']	1	4
785	['ni']	1	2
785	['qjəŋ', 'xjəŋ']	2	8
785	['di']	1	2
785	['xiaŋ', 'xiaŋ']	2	8
785	['wo', 'men']	2	5
785	['jin', 'tian']	2	7
785	['$i']	1	2
785	['f#']	1	2
786	['wo']	1	2
786	['qjəŋ', 'xjəŋ']	2	8
786	['yu']	1	2
786	['f#']	1	2
786	['bu']	1	2
786	['$i']	1	2
786	['y#']	1	2
786	['ni']	1	2
786	['pan', 'duan']	2	7
786	['de']	1	2
787	['wo', 'men']	2	5
787	['$i']	1	2
787	['f#']	1	2
787	['yiŋ', 'g#']	2	5
787	['ji', 'xu']	2	4
787	['jin', 'xjəŋ']	2	7
787	['hui', 'yi']	2	5
787	['bjəŋ']	1	4
787	['xuan', 'ju']	2	6
787	['$u', 'xi']	2	4
788	['m#', 'meŋ', 'jjəŋ']	3	9
788	['yi', 'ɥæn']	2	5
788	['he']	1	2
788	['duo']	1	3
788	['w#']	1	2
788	['f#']	1	2
788	['jian', '$i']	2	6
788	['p#']	1	2
788	['yi', 'ɥæn']	2	5
788	['gaŋ', 'c#']	2	5
788	['$uo']	1	3
788	['guo']	1	3
788	['wo', 'men']	2	5
788	['bu']	1	2
788	['xin', 'na']	2	5
788	['liaŋ', 'jun', 'yan']	3	10
788	['yi', 'ɥæn']	2	5
788	['yi', 'jjəŋ']	2	6
788	['wan', 'quan']	2	7
788	['faŋ', 'qi']	2	5
788	['yiŋ', 'ji']	2	5
788	['huo']	1	3
788	['faŋ', 'qi']	2	5
788	['yiŋ', 'guo']	2	6
788	['de']	1	2
788	['ju', 'liu', 'quan']	3	9
789	['z#']	1	2
789	['$e']	1	2
789	['$oŋ']	1	3
789	['qjəŋ', 'kuaŋ']	2	8
789	['xia']	1	3
789	['y#']	1	2
789	['wo', 'men']	2	5
789	['xuan', 'ju']	2	6
789	['$u', 'xi']	2	4
789	['bjəŋ']	1	4
789	['bu']	1	2
789	['goŋ', 'd#']	2	5
790	['$e']	1	2
790	['$i']	1	2
790	['di', 'yi']	2	4
790	['dian']	1	4
791	['di', 'er']	2	4
791	['$an']	1	3
791	['z#']	1	2
791	['ni']	1	2
791	['$en', 'h#']	2	5
791	['de']	1	2
791	['$u']	1	2
791	['w#']	1	2
791	['yi', 'ɥæn']	2	5
791	['gaŋ', 'c#']	2	5
791	['z#']	1	2
791	['xuan', '$i']	2	6
791	['$i']	1	2
791	['yu', 'd#']	2	4
791	['yi', 'xie']	2	5
791	['$aŋ', '#']	2	4
792	['y#', 'yu']	2	4
792	['fu', 'ze']	2	4
792	['jian', '$i']	2	6
792	['de']	1	2
792	['mi', '$u', '$aŋ']	3	7
792	['m#', 'y#']	2	4
792	['$u', 'li']	2	4
792	['ta', 'men']	2	5
792	['de']	1	2
792	['xuan', '$i']	2	6
793	['bjəŋ']	1	4
793	['bi#', '$i']	2	5
793	['ta', 'men']	2	5
793	['z#']	1	2
793	['$#', 'h#']	2	4
793	['ju', 'xjəŋ']	2	6
793	['de']	1	2
793	['$u', 'xi']	2	4
793	['xuan', 'ju']	2	6
793	['$oŋ']	1	3
793	['bu']	1	2
793	['ke', 'yi']	2	4
793	['t#', 'pi#']	2	5
794	['dan', '$i']	2	5
794	['duo']	1	3
794	['w#']	1	2
794	['yi', 'ɥæn']	2	5
794	['ren', 'w#']	2	5
794	['ta', 'men']	2	5
794	['suo']	1	3
794	['c#', 'yoŋ']	2	5
794	['de']	1	2
794	['xuan', '$i']	2	6
794	['faŋ', '$i']	2	5
794	['li']	1	2
794	['jie']	1	3
794	['li', 'fa', 'hui']	3	7
794	['yi', 'ɥæn']	2	5
794	['ye']	1	2
794	['ceŋ']	1	3
794	['c#', 'yoŋ']	2	5
794	['l#', 'si']	2	4
794	['faŋ', '$i']	2	5
794	['que']	1	3
794	['m#', 'y#']	2	4
794	['wen', 'ti']	2	5
795	['$e']	1	2
795	['$eŋ', 'mjəŋ']	2	7
795	['xuan', '$i']	2	6
795	['guo', '$eŋ']	2	6
795	['$u', 'xian']	2	6
795	['wen', 'ti']	2	5
796	['ljəŋ']	1	4
796	['$u']	1	2
796	['w#']	1	2
796	['yi', 'ɥæn']	2	5
796	['$#', 'h#']	2	4
796	['wu', 'fa']	2	4
796	['jin', 'xjəŋ']	2	7
796	['t#', 'pi#']	2	5
796	['$e']	1	2
796	['ge']	1	2
796	['xuan', 'ju']	2	6
796	['bian']	1	4
796	['bu']	1	2
796	['hui']	1	3
796	['$i']	1	2
796	['goŋ', 'pjəŋ']	2	7
796	['ji']	1	2
796	['fu', 'he']	2	4
796	['$eŋ', 'xu']	2	5
796	['goŋ', 'yi']	2	5
796	['de']	1	2
796	['xuan', 'ju']	2	6
797	['wo']	1	2
797	['xiaŋ']	1	4
797	['qjəŋ']	1	4
797	['ni']	1	2
797	['jue', 'djəŋ']	2	7
797	['mian', 'dui']	2	7
797	['na', 'me']	2	4
797	['duo']	1	3
797	['$eŋ', 'xu']	2	5
797	['goŋ', 'yi']	2	5
797	['wen', 'ti']	2	5
797	['yiŋ']	1	3
797	['f#']	1	2
797	['ji', 'xu']	2	4
797	['jin', 'xjəŋ']	2	7
797	['hui', 'yi']	2	5
797	['xuan']	1	4
797	['$u']	1	2
797	['yi']	1	2
797	['w#']	1	2
797	['m#', 'y#']	2	4
797	['ren', 'he']	2	5
797	['d#', 'bi#', 'xjəŋ']	3	9
797	['de']	1	2
797	['li', 'fa', 'hui']	3	7
797	['$u', 'xi']	2	4
798	['$u', 'xi']	2	4
798	['ni']	1	2
798	['dan', 'ren']	2	6
798	['d#', 'li']	2	4
798	['$u', 'xi']	2	4
798	['yi']	1	2
798	['bu']	1	2
798	['roŋ', 'yi']	2	5
799	['dan', '$i']	2	5
799	['wo']	1	2
799	['$i', '$i']	2	4
799	['ni']	1	2
799	['$i', 'xjəŋ']	2	6
799	['yi', '$i']	2	4
799	['gui', 'ze']	2	5
799	['b#', 'kuo']	2	5
799	['w#', '$i']	2	4
799	['yi', 'hui']	2	5
799	['de']	1	2
799	['$i', 'xu']	2	4
799	['que', 'b#']	2	5
799	['wo', 'men']	2	5
799	['xuan', 'ju']	2	6
799	['$u', 'xi']	2	4
799	['de']	1	2
799	['$eŋ', 'xu']	2	5
799	['neŋ', 'g#']	2	5
799	['$wən', 'li']	2	6
799	['wan', '$eŋ']	2	6
800	['yin', 'w#']	2	5
800	['$e']	1	2
800	['$i']	1	2
800	['xian', '$i']	2	6
800	['goŋ', 'zuo']	2	6
800	['yi']	1	2
800	['$i']	1	2
800	['quan']	1	4
800	['gaŋ']	1	3
800	['$i', 'min']	2	5
800	['$eŋ', 'z#']	2	5
800	['kan']	1	3
800	['$e']	1	2
800	['wo', 'men']	2	5
800	['zuo']	1	3
800	['de']	1	2
800	['$i', 'qjəŋ']	2	6
801	['ci', 'w#']	2	4
801	['wo']	1	2
801	['xiaŋ']	1	4
801	['qjəŋ']	1	4
801	['ni']	1	2
801	['ye']	1	2
801	['li#', 'jie']	2	6
801	['yi', 'xia']	2	5
801	['yi', '$i']	2	4
801	['gui', 'ze']	2	5
802	['y#']	1	2
802	['yi', 'ɥæn']	2	5
802	['m#', 'y#']	2	4
802	['he', 'li']	2	4
802	['li', 'y#']	2	4
802	['er']	1	2
802	['z#']	1	2
802	['ni']	1	2
802	['$en', 'h#']	2	5
802	['ji']	1	2
802	['paŋ', 'bian']	2	7
802	['$an']	1	3
802	['$e']	1	2
803	['wo']	1	2
803	['koŋ', 'pa']	2	5
803	['$e', 'xie']	2	5
803	['yi', 'ɥæn']	2	5
803	['yi']	1	2
803	['$e', 'xian']	2	6
803	['w#', 'fan']	2	5
803	['yi', '$i']	2	4
803	['gui', 'ze']	2	5
804	['xi', 'waŋ']	2	5
804	['ni']	1	2
804	['k#', 'lv']	2	4
804	['qjəŋ']	1	4
804	['$e', 'xie']	2	5
804	['yi', 'ɥæn']	2	5
804	['fan', 'hui']	2	6
804	['zuo', 'w#']	2	5
805	['ru', 'guo']	2	5
805	['ta', 'men']	2	5
805	['jjəŋ', 'guo']	2	7
805	['duo', 'ci']	2	5
805	['quan', 'yu']	2	6
805	['reŋ']	1	3
805	['bu']	1	2
805	['fan', 'hui']	2	6
805	['zuo', 'w#']	2	5
805	['wo']	1	2
805	['ren', 'w#']	2	5
805	['ni']	1	2
805	['yiŋ']	1	3
805	['$i', 'xjəŋ']	2	6
805	['yi', '$i']	2	4
805	['gui', 'ze']	2	5
805	['yi']	1	2
805	['w#', '$i']	2	4
805	['yi', 'hui']	2	5
805	['de']	1	2
805	['$i', 'xu']	2	4
806	['$e']	1	2
806	['$i']	1	2
806	['di', 'yi']	2	4
806	['dian']	1	4
807	['di', 'er']	2	4
807	['dian']	1	4
807	['$i']	1	2
807	['guan', 'yu']	2	6
807	['yi', 'ɥæn']	2	5
807	['de']	1	2
807	['t#', 'pi#', 'quan']	3	9
808	['wo']	1	2
808	['toŋ', 'yi']	2	5
808	['ni']	1	2
808	['de']	1	2
808	['pan', 'duan']	2	7
808	['bian']	1	4
808	['$i']	1	2
808	['mi', '$u', '$aŋ']	3	7
808	['yi']	1	2
808	['an', '$#']	2	4
808	['fa', 'li']	2	4
808	['yi', 'fa']	2	4
808	['w#']	1	2
808	['wo', 'men']	2	5
808	['jian', '$i']	2	6
809	['wo']	1	2
809	['yi']	1	2
809	['ren', 'w#']	2	5
809	['y#']	1	2
809	['$u']	1	2
809	['w#']	1	2
809	['yi', 'ɥæn']	2	5
809	['m#', 'y#']	2	4
809	['yi', '$#']	2	4
809	['$i', 'ci']	2	4
809	['de']	1	2
809	['n#', 'roŋ']	2	5
809	['wan', '$eŋ']	2	6
809	['xuan', '$i']	2	6
810	['yin', 'ci']	2	5
810	['z#']	1	2
810	['xuan', 'ju']	2	6
810	['$u', 'xi']	2	4
810	['de']	1	2
810	['guo', '$eŋ']	2	6
810	['$oŋ']	1	3
810	['bu']	1	2
810	['neŋ']	1	3
810	['can', 'yu']	2	5
810	['bi#', 'jue']	2	6
811	['$e']	1	2
811	['qjəŋ', 'kuaŋ']	2	8
811	['wo']	1	2
811	['xiaŋ', 'xin']	2	7
811	['suo', 'y#']	2	5
811	['yi', 'ɥæn']	2	5
811	['d#']	1	2
811	['mjəŋ', 'b#']	2	6
812	['y#', 'yu']	2	4
812	['w#']	1	2
812	['neŋ']	1	3
812	['wan', '$eŋ']	2	6
812	['xuan', '$i']	2	6
812	['yin', 'ci']	2	5
812	['bu']	1	2
812	['neŋ']	1	3
812	['can', 'yu']	2	5
812	['xuan', 'ju']	2	6
813	['er']	1	2
813	['mi', '$u', '$aŋ']	3	7
813	['yi']	1	2
813	['dui']	1	3
813	['suo', 'y#']	2	5
813	['ta']	1	2
813	['hu#', 'yi']	2	5
813	['w#']	1	2
813	['neŋ']	1	3
813	['wan', '$eŋ']	2	6
813	['xuan', '$i']	2	6
813	['yi', 'ɥæn']	2	5
813	['ji', 'yu']	2	4
813	['duo']	1	3
813	['yi']	1	2
813	['ci']	1	2
813	['xuan', '$i']	2	6
813	['de']	1	2
813	['ji', 'hui']	2	5
814	['wo']	1	2
814	['ren', 'w#']	2	5
814	['$e']	1	2
814	['zuo', 'fa']	2	5
814	['yi', 'jjəŋ']	2	6
814	['jian', 'gu']	2	6
814	['d#']	1	2
814	['ren', 'qjəŋ']	2	7
814	['$aŋ']	1	3
814	['de']	1	2
814	['k#', 'lv']	2	4
815	['di', 'san']	2	5
815	['dian']	1	4
