sent_id	clause_text	word_n	character_n
910	你+重新+考虑	3	5
911	我+认为	2	3
911	要+主席+改选	3	5
912	我+谢伟俊+议员+和应	4	8
913	他+不+称职	3	4
914	要+主席+改选	3	5
915	你+可以+质疑+提出	4	7
915	但+我+已+了+决定+作	6	7
916	选举+经过+的+确认	4	7
916	议员+在席+是+议员	4	7
916	虽然+他+未+宣誓	4	6
916	但+我+会+他+容许	5	6
916	发言	1	2
917	你+可以+决定+你+的+有	6	8
918	但+我+想+知道	4	5
918	决定+你+的+是否+建基于	5	9
918	你+认为	2	3
918	议员+有关+是否+应该+正式+宣誓	6	12
919	如果+你+认为	3	5
919	宣誓+他+的+有效	4	6
919	而+他+准许	3	4
919	发言	1	2
919	此+以+基础+为	4	5
919	你+可+决定+作出	4	6
920	如果+你+同意	3	5
920	宣誓+有关+不+合理	4	7
920	和+不+合法	3	4
920	这样+做	2	3
920	但+你+便+严重+了+条+规则+第一+违反	9	13
920	议事	1	2
921	即使+议员+任何+未曾+宣誓+最后+作	7	13
921	他+仍+资格+议员+的+具	6	8
921	这+是	2	2
921	身份+就+其+而+言	5	6
922	当然+你+可以+说	4	6
922	他+尚+未+宣誓	4	5
922	尚+未+是+议员	4	5
923	但+问题+是	3	4
923	你+刚才+尚+未+宣誓	5	7
923	我+已+你+容许	4	5
923	就座	1	2
924	你+又+如何+呢+解释	5	7
925	当+你+宣布	3	4
925	阶段+第二+进入	3	6
925	主席+的+选举	3	5
925	主席+便+已+确认	4	6
925	了+仪式+阶段+第一+的+宣誓+完成	7	12
926	所以+你+不+要+错+逻辑+这个+搞	8	11
927	你+得+说	3	3
927	对	1	1
928	不过+问题+在于	3	6
928	尚+未+人+有	4	4
928	资格+他+的+取消	4	6
928	是	1	1
928	他+未+宣誓	3	4
929	你+先前+会议+在+上+就座	6	9
929	没+人+有	3	3
929	资格+你+的+取消	4	6
929	所以+你+资格+有	4	6
929	宣誓	1	2
930	我+主席+是	3	4
930	指	1	1
930	他+发言	2	3
931	不+是	2	2
931	资格+取消	2	4
932	步+下+一+会+的+处理	6	7
932	这+是+问题	3	4
933	我+只+是	3	3
933	提出	1	2
933	议员+要+宣誓+阶段+第一+的+完成	7	12
933	资格+有	2	3
933	才+阶段+第二+进入	4	7
933	会议+参与	2	4
934	你+可以+做法+我+的+质疑	6	9
935	但+我+认为	3	4
935	你们+尚未+宣誓	3	6
935	已+资格+有	3	4
935	程序+按照+刚才+的+会议厅+在+就座	7	13
935	我+是	2	2
935	理念+基于+这个+决定+作出	5	10
936	你+我+问	3	3
936	是+什么	2	3
936	理据+我+已+你+向+作出	6	8
936	解释	1	2
937	无论+你+接受	3	5
937	与+否	2	2
937	又+或+决定+我+的+是+对	7	8
937	或+错	2	2
938	如果+你+仍+我+视	5	6
938	为+主席	2	3
938	并+我+称呼	3	4
938	为+主席	2	3
938	你+便+要+决定+我+的+接受	7	9
939	除非+你+不+把+我+主席+当作	7	10
939	那+就+不用+决定+我+这+理会	7	10
940	梁颂恒+议员+你+是否+要+继续	6	11
940	发言	1	2
941	主席+我+明白	3	5
941	你+不+想+丑人+当	5	6
941	但+你+不+可以+规则+违反	6	9
941	议事	1	2
942	议事	1	2
942	条+规则+第一+订明	4	7
942	未+宣誓	2	3
942	议员+便+不+能+会议+参与	6	9
943	你+可以+质疑+提出	4	7
943	但+我+刚才+已+决定+作出	6	9
944	权+没有	2	3
944	规则+overrule	2	10
944	议事	1	2
944	你+决定+这+作出	4	6
945	你+根本+没	3	4
945	power+有	2	6
945	决定+这+作出	3	5
946	我+已+了+说	4	4
947	决定+我+的+可以+是+错	6	8
947	或+对	2	2
948	无论+如何	2	4
948	但+我+今天+不+会+你+跟+争论	8	10
949	这+是+错+的+决定	5	6
950	你+是否+要+作出	4	6
950	决定+规则+的+违反	4	7
950	议事	1	2
951	我+已+决定+作出	4	6
952	如果+你+不+决定+我+的+同意	7	10
952	可以+法庭+向+质疑+提出	5	9
953	为何+话+你+这些+不+他们+跟+说	8	11
954	为何+你+不+他们+叫	5	7
954	法庭+向+提出	3	5
954	要+决定+你+的+执行	5	7
955	我+不+吗+是	4	4
955	已+了+决定	3	4
956	为何+话+你+这些+只+我+对+说	8	10
956	却+人+对+身旁+不+你+的+说	8	9
957	我+已经+决定+让+他+作出	6	9
957	发言	1	2
958	梁耀忠+为何+要+呢+这样	5	9
959	你+可否+中立+公正+和+保持	6	10
959	议事	1	2
959	规则+按照+来	3	5
959	办事	1	2
960	我+知道	2	3
960	你+不+会+丑人+当	5	6
960	也+不+想+你+为难	5	6
961	议事	1	2
961	你+只+需+规则+按照+便+可以	7	10
962	我+的+作	3	3
962	规则+根据+议事+决定+便+是+最终+决定	8	14
963	主席+规程+问题	3	6
964	大家+请	2	3
964	先+下+坐	3	3
965	规程+问题	2	4
965	主席+立法会+是+庄严+的+地方	6	11
966	希望	1	2
966	你+议员+那些+身旁+你+在+的+请	8	11
966	座位+返回	2	4
967	大家+并+请	3	4
967	下+坐	2	2
967	保持	1	2
967	肃静	1	2
968	梁美芬+议员+我+还+未+你+批准	7	11
968	发言	1	2
968	请	1	1
968	下+坐	2	2
969	我+不+主席+是	4	5
969	插队	1	2
969	发言	1	2
970	我+议员+身旁+你+在+的+希望	7	10
970	可以+座位+返回	3	6
970	因为+我们+感到	3	6
970	很+骚扰	2	3
971	我们+希望	2	4
971	主席+人+你+一+个+会议+主持	7	10
972	不+应+人+五+个+有	6	6
972	垂帘听政	1	4
973	你+不+人+这些+需要	5	7
973	来+保护	2	3
973	吗+对	2	2
974	教授+梁美芬	2	5
975	我们+感到	2	4
975	非常+骚扰	2	4
976	我+希望	2	3
976	主席+裁决	2	4
977	议员+这+五+位+请	5	6
977	座位+返回	2	4
977	因为+立法会+议事+规则	4	9
978	会议+刚才+的+本来+得+进行	6	10
978	很+好	2	2
979	第四十二+条+清楚+明+订	5	9
980	只+是	2	2
980	你们+问题+这些+提出	4	8
980	会议+便+不+能+进行	5	7
981	主席+我+希望	3	5
981	你+议员+那+五+位+要求	6	8
981	座位+返回	2	4
982	梁美芬+议员+我+还+未+你+叫唤	7	11
982	发言	1	2
983	你+请	2	2
983	先+下+坐	3	3
984	议员+位+下+一+是+陈志全	6	9
985	梁颂恒+议员+尚+未+完+说	6	9
986	梁颂恒+议员+你+刚才+下来+坐	6	11
987	我+以为	2	3
987	你+已+完毕+发言	4	6
988	你+请	2	2
988	继续	1	2
989	主席+我+忘记	3	5
989	哪里+到+说	3	4
990	刚才+较为+混乱	3	6
991	其实+在+中+选举	4	6
992	议员+请	2	3
992	下+坐	2	2
993	在+我+议员+前+叫唤	5	7
993	发言	1	2
993	请	1	1
993	先+下+坐	3	3
994	梁颂恒+议员+请	3	6
994	继续	1	2
994	发言	1	2
995	选举+在+任何+中+点+重要+最+的+两+就+是+候选人+资格	13	19
995	及+选民+基础	3	5
996	现在+了+问题+两+个+出现	6	9
997	第一+候选人+的+资格+成疑	5	10
998	刚才+议员+多+位+已+过+点+这+说	9	11
998	我+不+详述	3	4
999	问题+第二+个+资格+关于+投票人+的+是	8	14
999	规则+议事+明+的+订	5	7
999	程序+上+一+项+根本+未+完成	7	10
1000	如何+步+下+一+会议+开始	6	9
1000	主席+的+选举	3	5
1001	议事	1	2
1001	规则+已+清楚+明+程序+至+订	7	10
1001	由+议员+的+宣誓	4	6
1001	主席+选举	2	4
1002	条+在+第十二+会议+任期+每+届+的+首+次+已+规定+明确+有	14	20
1003	所以+主席+你+请	4	6
1003	先+规则+看看	3	5
1003	议事	1	2
1003	以+次序+事项+各+的+先后+决定	7	11
1004	应该+议员+每+位+让	5	7
1004	会议+的+出席	3	5
1004	出+式+宗教+式+或+非宗教+宣誓+后+作	9	13
1004	议事	1	2
1004	再+条+按照+规则+第四+程序+进行	7	12
1004	主席+的+选举	3	5
