sent_id	character	component_n	stroke_n
A030083	诙	3	8
A030083	谐	3	11
A030083	俏	3	9
A030084	闭	2	6
A030084	变	2	8
A040001	震	2	15
A040002	马	1	3
A040002	珊	2	9
A040003	州	1	6
A040003	塘	4	13
A040003	河	3	8
A040003	．	0	0
A040004	灾	2	7
A040004	勃	4	9
A040004	废	2	8
A040004	墟	3	14
A040005	盖	2	11
A040005	夷	1	6
A040005	德	5	15
A040005	玉	1	15
A040005	塌	3	13
A040007	兼	1	10
A040008	挖	3	9
A040008	尸	1	3
A040008	拽	2	9
A040008	桌	3	10
A040008	谢	3	12
A040008	伍	2	6
A040009	迅	2	16
A040009	速	2	10
A040009	召	2	5
A040009	集	2	12
A040009	护	2	7
A040009	勤	2	13
A040009	输	4	13
A040009	讯	2	5
A040010	骆	3	9
A040011	刨	3	7
A040013	消	3	10
A040014	士	1	3
A040014	掘	4	11
A040014	器	5	16
A040014	药	3	9
A040016	批	2	7
A040016	械	3	11
A040017	刀	1	2
A040017	尚	3	8
A040017	痊	3	11
A040017	愈	4	13
A040017	疼	3	10
A040017	掏	3	11
A040018	移	3	11
A040019	虽	2	9
A040019	幸	3	8
A040019	免	3	7
A040020	帐	2	7
A040020	铝	3	11
A040020	锅	3	12
A040020	茶	3	9
A040020	壶	3	10
A040020	碗	4	13
A040020	蜡	3	14
A040020	烛	2	10
A040020	饼	2	9
A040021	佛	2	7
A040022	桑	4	10
A040022	吾	2	7
A040022	祝	3	9
A040023	弟	2	7
A040024	令	3	5
A040024	季	2	8
A040024	斌	3	12
A040025	床	2	7
A040025	褥	3	15
A040025	罐	5	23
A040026	广	1	3
A040026	余	2	7
A040027	斗	1	4
A040027	饭	3	7
A040027	凭	3	8
A040027	颗	2	14
A040027	赤	1	7
A040027	浃	2	9
A040027	背	2	9
A040028	牵	3	9
A040028	亿	2	3
A040029	江	2	6
A040029	泽	3	8
A040029	鹏	3	13
A040029	抗	3	7
A040030	云	2	4
A040030	罗	2	8
A040031	慰	4	15
A040033	毡	3	9
A040033	粉	3	10
A040033	饮	2	7
A040034	食	2	9
A040035	拨	2	8
A040036	穆	4	16
A040037	牧	2	8
A040040	夕	1	3
A040040	某	2	9
A040040	愿	4	14
A040041	跟	2	13
A040042	脆	4	10
A040042	守	2	6
A040044	蔬	3	15
A040044	菜	3	11
A040046	跨	4	13
A040047	靳	2	13
A040047	采	2	8
A040047	沟	3	7
A040047	躺	4	15
A040047	醒	3	16
A040047	肇	3	14
A040048	租	2	10
A040048	货	3	8
A040048	邮	2	7
A040049	吸	2	6
A040050	丢	2	6
A040050	附	3	7
A040050	瘤	4	15
A040051	碰	3	13
A040052	焚	3	12
A040053	诊	3	7
A040053	断	2	11
A040054	荡	3	9
A040054	引	2	4
A040054	疾	2	10
A040054	亏	2	3
A040056	须	2	9
A040056	愁	3	13
A040058	破	2	10
A040059	素	2	10
A040059	昧	2	9
A040059	决	2	6
A040059	费	2	9
A040061	端	3	14
A040061	屎	2	9
A040061	尿	2	7
A040061	擦	4	17
A040061	洗	3	9
A040061	净	2	8
A040061	侍	3	8
A040063	楚	3	13
A040063	陌	2	8
A040063	掉	4	11
A040065	询	3	8
A040067	暮	4	14
A040068	趋	3	12
A040070	兜	4	11
A040071	甸	2	7
A040071	份	3	6
A040072	挚	3	10
A040072	慨	3	12
A040074	陆	3	7
A040074	临	3	9
A040075	郭	4	10
A040075	姜	2	9
A040076	弥	3	8
A040077	丧	3	8
A040077	葬	5	12
A040077	延	2	6
A040077	沐	2	7
A040077	浴	2	10
A040077	详	2	8
A040078	乍	3	5
A040078	暖	3	13
A040079	汇	2	5
A040079	桥	3	10
A040079	睡	2	13
A040080	藤	4	18
A040080	椅	4	12
A040080	晒	2	10
A040080	脚	3	11
A040081	聊	3	11
A040083	均	3	7
A040084	痴	3	13
A040084	衰	3	10
A040084	症	2	10
A040084	瘫	3	15
A040084	植	3	12
A040084	绝	2	9
A040084	燃	4	15
A040085	腔	3	12
A040085	予	1	4
A040085	释	3	12
A040085	疏	2	12
A040087	患	2	11
A040087	闷	2	7
A040087	拒	2	7
A040088	厌	2	6
A040088	烦	2	10
A040088	劝	2	4
A040088	濡	3	17
A040088	沫	2	8
A040088	伴	2	7
A040090	翌	2	11
A040091	苍	3	7
A040093	派	3	9
A040094	则	2	6
A050001	劫	2	7
A050002	朱	1	6
A050002	亚	2	6
A050003	伊	2	6
A050003	昔	2	8
A050004	城	2	9
A050004	疮	3	9
A050004	痍	2	11
A050006	煌	3	13
A050006	繁	4	17
A050007	稀	4	12
A050007	透	3	10
A050007	星	2	9
A050008	偶	2	11
A050008	隆	4	11
A050009	昂	3	8
A050010	轰	3	8
A050010	巡	2	6
A050010	航	3	10
A050010	袭	2	11
A050010	遭	3	14
A050010	垣	4	9
A050010	壁	4	16
A050012	奈	2	8
A050013	恶	2	10
A050013	忆	2	4
A050014	防	2	6
A050015	枚	2	8
A050015	亡	1	3
A050016	萨	3	11
A050016	姆	2	8
A050016	挑	2	9
A050016	柴	3	10
A050017	煤	3	13
A050017	砍	2	9
A050018	困	3	7
A050018	曼	3	11
A050018	保	3	9
A050019	裁	2	12
A050019	贸	3	9
A050020	威	2	9
A050021	郇	0	0
A050022	饱	3	8
A050022	湾	3	12
A050023	艾	1	5
A050023	侵	4	9
A050023	啦	3	11
A050024	阁	3	9
A050024	臣	1	6
A050024	瓦	1	4
A050024	迪	2	8
A050024	招	3	8
A050025	损	3	10
A050026	筑	3	12
A050026	骸	2	15
A050027	痕	2	11
A050027	累	2	11
A050027	孔	2	4
A050028	埃	3	10
A050028	宫	3	9
A050028	狼	2	10
A050028	藉	4	17
A050029	炮	3	9
A050029	熏	2	14
A050033	愤	4	12
A050034	恢	3	9
A050035	昨	2	9
A050036	熊	5	14
A050037	尾	2	7
A050037	鸣	2	8
A050037	枪	3	8
A050037	耳	1	6
A050040	凄	2	10
A050040	枯	3	9
A050040	萎	3	11
A050040	枝	2	8
A050040	胎	3	9
A050041	鸟	2	5
A050041	粪	3	12
A050042	修	3	9
A050042	盎	2	10
A050042	存	2	6
A050044	欧	3	8
A050044	赫	2	14
A050044	博	3	12
A050044	律	2	9
A050044	综	3	11
A050045	册	1	5
A050046	拥	2	8
A050047	舍	3	8
A050048	仪	2	5
A050049	估	3	7
A050050	灵	2	7
A050051	授	4	11
A050051	卜	1	2
A050051	杜	2	7
A050054	潸	4	15
A050056	查	3	9
A050056	宜	2	8
A050058	援	3	12
A050060	殉	3	10
A050060	兰	3	5
A050060	詹	4	13
A050062	斯	3	12
A050062	驰	2	6
A050063	镖	3	16
A050063	沿	3	8
A050063	洛	3	9
A050064	砰	2	10
A050066	统	3	9
A050066	忠	2	8
A050066	敢	2	11
A050066	捍	3	10
A050066	卫	1	3
A050067	哀	3	9
A050067	悼	4	11
A050067	追	2	9
A050068	僧	6	14
A050068	侣	3	8
A050068	吊	2	6
A050068	唁	2	10
A050070	伦	3	6
A050070	坡	2	8
A050071	伟	2	6
A050071	短	2	12
A050071	暂	3	12
A050074	选	3	9
A050078	奉	2	8
A050078	盟	3	13
A050079	邪	2	6
A050079	势	3	8
A050080	逮	2	11
A050080	捕	2	10
A050080	赌	3	12
A050080	驱	3	7
A050080	境	4	14
A050081	控	3	11
A050082	署	3	13
A050082	彻	3	7
A050082	窝	3	12
A050083	扫	2	6
A050085	评	2	7
A050086	酋	2	9
A050089	携	3	13
A050089	吨	2	7
A050090	抑	3	17
A050091	遣	3	13
A050092	驻	2	8
A050092	止	1	4
A050092	施	3	9
A050092	俘	3	9
A050093	督	4	13
A060001	滔	3	13
A060001	肥	2	8
A060004	胫	3	9
A060004	左	2	5
A060006	凶	2	4
A060006	猛	3	11
A060006	顷	2	8
A060006	淹	3	11
A060008	混	3	11
A060008	鸦	2	9
A060009	吉	2	6
A060010	坟	2	7
A060010	岗	3	7
A060012	丛	3	5
A060012	荒	3	9
A060012	冢	2	10
A060012	野	2	11
A060012	眠	2	10
A060013	岛	2	7
A060015	泥	3	8
A060015	癞	4	18
A060015	蛤	4	12
A060015	蟆	4	16
A060015	毒	2	9
A060015	蛇	3	11
A060015	腐	4	14
A060015	朽	2	6
A060015	棺	3	12
A060015	斥	1	5
A060016	熬	3	15
A060017	坑	3	7
A060018	盹	2	9
A060018	屁	2	7
A060018	股	2	8
A060018	柔	2	9
A060018	软	2	8
A060018	鸡	2	7
A060019	呈	2	7
A060019	斑	3	12
A060019	爬	2	8
A060020	雨	1	8
A060020	浸	4	10
A060020	泡	3	8
A060020	攻	2	7
A060021	截	2	14
A060021	裤	3	12
A060021	裸	2	13
A060021	露	4	21
A060025	避	4	16
A060027	迟	2	7
A060027	疑	4	17
A060028	船	3	11
A060030	揖	3	12
A060034	您	4	11
A060040	跪	4	13
A060042	圩	2	6
A060042	堤	2	12
A060043	汛	2	6
A060045	掣	3	12
A060047	磐	3	15
A060047	浪	2	10
A060053	既	2	9
A060053	负	2	6
A060053	责	2	8
A060054	撤	4	15
A060056	趴	2	9
A060056	抠	3	7
A060056	坝	2	7
A060057	誓	3	14
A060058	隘	4	12
A060060	绿	3	11
A060060	秧	2	10
A060060	苗	2	8
A060060	拔	2	8
A060060	穗	3	17
A060060	溢	4	13
A060061	沃	2	7
A060061	惠	2	12
A060061	旱	2	7
A060062	庇	2	7
A060062	涝	3	10
A060063	腴	2	12
A060065	棋	3	12
A060065	攒	6	19
A060065	浇	3	9
A060065	铸	3	12
A060066	犬	1	4
A060066	吠	2	7
A060067	末	1	5
A060067	仿	2	6
A060067	怜	2	8
A060067	悯	3	10
A060068	梨	3	11
A060068	枣	2	8
A060068	槐	2	13
A060068	荫	3	9
A060068	奶	2	5
A060069	旦	2	5
A060070	叭	2	5
A060071	嗓	5	13
A060071	奏	2	9
A060072	磋	3	14
A060073	换	2	10
A060074	窒	2	11
A060078	喧	5	12
A060078	嚣	5	18
A060079	撼	5	16
A060079	浊	2	9
A060080	膝	4	15
A060080	拳	2	10
A060082	泉	2	9
A060089	描	3	11
A060089	骚	3	12
A060091	必	1	5
A060091	讳	2	6
A060094	敬	4	12
A060095	否	2	7
A060098	怨	3	9
A060100	涛	3	10
A060100	诞	3	8
A060101	魄	2	14
A060103	超	3	12
A060103	戒	2	7
A060103	杭	3	8
A060103	埠	3	11
A060103	庐	2	7
A060103	古	2	5
A060103	汪	2	7
A060103	洋	2	9
A060107	汹	3	7
A060107	曹	2	11
A060107	呻	2	8
A060107	吟	2	13
A060107	降	3	8
A060108	厘	2	9
A060110	择	3	8
A070001	仓	2	4
A070001	梗	2	11
A070001	阻	2	7
A070001	亟	5	8
A070003	袱	3	11
A070003	膨	4	16
A070003	胀	2	8
A070003	堵	3	11
A070003	塞	4	13
A070003	循	4	10
A070006	凛	6	15
A070006	冽	3	8
A070006	瞧	3	17
A070006	揪	3	12
A070009	篮	4	16
A070011	栉	3	9
A070015	辽	2	5
A070015	储	4	12
A070016	淀	3	11
A070017	仲	2	16
A070019	秃	2	7
A070019	梳	2	11
A070019	摩	2	15
A070019	售	2	11
A070019	冰	2	6
A070019	箱	3	15
A070019	销	3	12
A070022	扰	2	7
A070025	矛	1	5
A070025	盾	3	9
A070025	尖	2	6
A070026	扩	2	6
A070026	规	2	8
A070026	衡	6	16
A070028	含	2	7
A070028	缩	4	14
A070028	泵	2	9
A070028	阀	3	9
A070028	础	3	10
A070028	锻	3	14
A070028	状	2	6
A070028	态	2	8
A070029	固	4	8
A070030	炉	2	8
A070030	预	2	10
A070030	测	3	9
A070030	蒸	3	9
A070031	赔	3	12
A070032	松	3	8
A070032	疲	2	10
A070036	核	2	10
A070037	稳	4	14
A070038	促	2	9
A070040	履	5	15
A070042	沈	2	7
A070045	质	3	8
A070047	毫	4	11
A070047	岂	2	6
A070049	仗	2	5
A070049	智	3	12
A070050	恐	3	10
A070050	潜	4	15
A070050	甲	1	5
A070050	乙	1	1
A070052	宏	3	7
A070053	缺	2	10
A070053	乏	2	4
A070053	淘	3	11
A070053	汰	2	7
A070053	莫	3	10
A070054	肃	3	8
A070055	善	3	12
A070061	液	4	11
A070063	右	2	5
A070064	纯	2	7
A070064	忡	2	7
A070067	扣	2	6
A070070	滚	5	13
A070071	互	2	4
A070077	厅	2	4
A080001	虹	2	9
A080002	蜀	3	13
A080002	腹	4	13
A080002	彩	3	11
A080005	税	4	12
A080006	魁	2	13
A080007	筹	3	13
A080009	凡	1	3
A080010	褒	5	15
A080010	贬	2	8
A080010	歧	2	8
A080011	涨	3	10
A080013	惹	4	12
A080013	怒	3	9
A080015	盛	2	11
A080015	错	3	13
A080016	蓄	3	13
A080017	川	1	3
A080017	奖	3	9
A080019	脉	2	9
A080020	私	2	7
A080020	腰	3	13
A080021	扬	2	6
A080022	皇	2	9
A080022	帝	2	9
A080022	陡	2	9
A080023	暴	4	15
A080025	喻	4	12
A080026	憋	3	15
A080027	艺	2	4
A080027	逢	3	10
A080029	嫌	2	13
A080029	罢	2	10
A080030	胆	3	9
A080030	骇	2	9
A080030	俗	2	9
A080033	违	2	7
A080035	骂	3	9
A080036	沸	2	8
A080036	盈	3	9
A080039	冷	2	7
A080042	矢	2	5
A080052	咨	3	9
A080055	陕	2	8
A080055	岭	2	8
A080057	冻	2	7
A080057	柜	2	8
A080058	瞅	3	14
A080059	羡	3	12
A080059	慕	4	14
A080060	典	2	8
A080060	雅	2	12
A080060	豪	4	14
A080060	姿	3	9
A080062	缘	2	12
A080063	擂	3	16
A080064	董	2	12
A080064	屉	2	8
A080064	匀	2	4
A080065	骤	4	17
A080066	噪	5	16
A080066	贝	1	4
A080077	潮	3	15
A080084	搏	3	13
A080084	脏	3	10
A080085	涵	3	11
A080089	借	3	10
A080089	阔	3	12
A090001	裕	2	12
A090001	禄	3	12
A090002	冯	2	5
A090004	墓	4	13
A090005	诚	2	8
A090005	崇	3	11
A090007	丘	1	7
A090007	陵	4	10
A090008	桐	4	10
A090008	蔽	3	14
A090008	蓊	4	13
A090008	柏	2	9
A090008	绕	3	9
A090009	砌	3	9
A090009	竖	3	9
A090009	屏	2	9
A090009	镌	3	15
A090010	碑	2	13
A090010	澎	4	15
A090010	湃	3	12
A090012	盐	3	10
A090012	硷	3	12
A090012	猖	3	11
A090012	獗	5	15
A090014	晨	2	11
A090014	蒙	3	13
A090015	禾	2	5
A090015	蚀	2	9
A090016	渍	3	11
A090016	稼	3	15
A090016	捉	2	10
A090017	耕	2	10
A090019	唱	3	11
A090020	倡	3	19
A090021	洼	3	9
A090021	滩	3	13
A090021	纵	3	7
A090021	网	3	6
A090022	麻	3	11
A090022	秆	2	8
A090022	粗	2	11
A090024	雄	3	12
A090025	峡	2	9
A090025	泻	4	8
A090025	蹄	3	16
A090025	巍	4	20
A090025	峨	2	10
A090025	乖	3	8
A090026	泛	2	7
A090026	滥	4	13
A090027	刮	2	8
A090029	踪	3	15
A090030	割	4	12
A090031	漾	3	14
A090031	葱	3	12
A090031	宛	3	8
A090031	飘	3	15
A090031	浮	3	10
A090032	曲	1	6
A090032	径	3	8
A090033	铺	2	12
A090034	泄	2	8
A090034	撒	4	15
A090035	灌	5	20
A090035	鞋	3	15
A090035	袜	2	10
A090036	曳	1	6
A090040	垛	3	9
A090044	呵	3	8
A090045	赞	5	16
A090045	杆	2	7
A090045	迁	2	6
A090047	饥	2	5
A090047	迫	2	8
A090047	秤	2	19
A090047	粱	3	13
A090048	穷	2	7
A090048	缠	3	13
A090049	沮	2	8
A090049	驴	2	7
A090049	挨	3	10
A090049	饿	2	10
A090049	弯	2	9
A090050	彰	3	14
A090051	淤	4	11
A090052	茅	2	8
A090052	砖	2	9
A090055	酸	4	14
A090056	冬	2	5
A090056	啼	3	12
A090056	肉	2	6
A090057	棚	3	12
A090057	衫	2	8
A090057	褴	4	15
A090057	褛	3	14
A090060	洁	3	9
A090060	坛	3	7
A090063	兄	2	5
A090063	页	3	6
A090066	蓝	4	13
A090067	绘	4	9
A090068	瞑	5	15
A090070	灭	2	5
A090071	逝	3	10
A090073	俊	4	9
A090079	糠	3	17
A090080	凑	3	11
A090080	簌	3	17
A090082	刁	1	2
A090082	炎	2	8
A090082	拐	3	8
A090083	披	2	8
A090083	羊	1	6
A090083	恭	3	10
A090083	鞠	3	17
A090085	趁	3	12
A090087	葡	3	12
A090087	萄	3	11
A090089	娶	3	11
A090092	喝	3	12
A090095	唉	3	10
A100004	摘	4	14
A100005	矗	6	24
A100006	扉	2	12
A100007	迭	2	8
A100007	塑	4	13
A100007	魂	3	13
A100008	孕	2	5
A100009	泓	3	8
A100009	澄	3	15
A100009	澈	4	15
A100009	滋	4	12
A100009	润	3	10
A100009	渴	3	12
A100010	噙	6	15
A100011	匆	1	5
A100011	旅	3	10
A100011	谱	4	14
A100011	亢	2	4
A100012	瘦	3	14
A100015	钳	2	10
A100015	铣	3	11
A100016	铆	3	10
A100016	焊	3	11
A100016	砂	2	9
A100017	匠	2	6
A100017	钉	2	7
A100020	躯	3	11
A100020	蕴	4	15
A100021	绰	4	11
A100022	笨	2	11
A100022	膀	2	14
A100022	筋	3	12
A100024	掂	4	11
A100025	扭	2	7
A100025	瓶	2	10
A100026	酬	2	13
A100026	汤	2	6
A100027	轴	2	9
A100027	宵	3	10
A100029	键	3	13
A100030	寡	4	14
A100031	刷	3	8
A100032	桶	4	11
A100032	帚	3	8
A100033	喷	4	12
A100033	浆	3	10
A100033	稍	3	12
A100034	肚	2	7
A100036	胶	3	10
A100037	碾	4	15
A100037	筛	3	12
A100037	湿	3	12
A100037	糊	4	15
A100039	氏	1	4
A100042	窄	2	10
A100042	烤	3	10
A100043	粘	3	11
A100050	炼	2	9
A100050	顽	3	10
A100050	拼	2	9
A100051	熔	3	14
A100051	陶	3	10
A100051	冶	3	7
A100051	渐	3	11
A100052	辈	2	12
A100053	脊	2	10
A100057	铮	2	11
A100058	噬	6	16
A100061	填	4	13
A100066	旨	2	6
A100070	纳	2	7
A100072	驮	2	6
A100073	摊	3	13
A100074	贩	3	8
A100076	酷	3	14
A100077	漓	5	13
A100078	巾	1	3
A100078	盒	4	11
A100083	恍	2	9
A100083	悟	3	10
A100084	菊	3	11
A110002	燥	5	17
A110004	浙	3	10
A110008	浦	2	10
A110008	佐	3	7
A110010	锡	3	13
A110010	坦	3	8
A110014	慧	4	15
A110014	邦	2	6
A110015	轿	3	10
A110016	柱	2	9
A110020	悔	3	10
A110024	辰	1	7
A110024	圣	2	5
A110025	庸	2	11
A110026	轨	2	6
A110027	鞭	3	18
A110027	烟	3	10
A110027	盏	2	10
A110027	芒	2	6
A110028	拧	3	8
A110028	螺	3	17
A110028	栓	3	10
A110028	袄	2	9
A110028	扶	2	7
A110028	踩	3	15
A110028	笛	2	11
A110030	拄	2	8
A110030	杖	2	7
A110030	汝	2	6
A110031	貌	3	14
A110032	翩	1	15
A110034	窑	2	11
A110034	嵌	3	12
A110039	渔	2	11
A110039	鱼	3	8
A110039	蹦	4	18
A110040	悦	4	10
A110040	邢	2	6
A110041	捞	3	10
A110041	餐	4	16
A110041	佳	3	8
A110041	肴	3	8
A110046	涉	2	10
A110047	虾	2	9
A110047	睐	2	12
A110048	聘	3	13
A110048	豚	2	11
A110048	闯	2	6
A110052	帆	2	6
A110053	鲅	2	13
A110055	媒	3	12
A110058	倘	4	10
A110058	厚	3	9
A110058	斋	2	10
A110059	诫	3	9
A110063	溃	3	12
A110064	牢	2	7
A110065	凌	4	10
A110065	码	2	8
A110065	闸	2	8
A110066	滨	4	13
A110070	庙	2	8
A110073	郑	3	8
A110073	冒	2	9
A110074	御	3	12
A110074	障	3	13
A110077	驾	3	8
A110077	铲	2	11
A110079	湖	4	12
A120001	昼	3	9
A120003	岩	2	8
A120003	潭	4	15
A120003	贯	2	8
A120004	箬	4	14
A120004	帽	3	12
A120004	竿	2	9
A120004	胸	4	10
A120005	滴	4	14
A120005	襟	4	18
A120006	陀	3	7
A120008	橡	2	15
A120008	艇	3	12
A120011	倦	3	10
A120011	翁	3	10
A120011	鹤	2	15
A120013	谷	3	7
A120013	陷	3	10
A120013	炊	2	8
A120016	艘	3	15
A120016	筏	3	12
A120018	榨	3	14
A120021	捐	3	10
A120021	赠	5	16
A120021	粽	3	14
A120022	谅	4	10
A120022	掰	4	12
A120026	审	2	8
A120034	荪	3	9
A120040	孟	2	8
A120040	宪	3	9
A120040	芝	2	6
A120040	罚	3	9
A120043	慎	4	13
A120045	谓	3	11
A120047	尊	3	12
A120059	犁	3	11
A120060	咋	2	8
A120060	启	2	7
A120062	靡	2	19
A120069	邵	3	7
A120069	宇	2	6
A120070	敏	3	11
A120071	缎	3	12
A120073	馨	4	20
A120073	徐	3	10
A120074	覃	3	12
A120074	妹	2	8
A120074	麓	3	19
A120074	偕	3	11
A120074	缅	2	12
A120076	鑫	3	24
A120077	淄	3	11
A120078	肤	2	8
A120078	朋	2	8
A120079	盯	2	7
A120081	弓	1	3
A120082	捧	3	11
A120082	稻	3	15
A120084	覆	5	18
A120084	盆	3	9
A120084	君	2	7
A130004	鹰	4	18
A130006	厢	3	11
A130019	唇	2	10
A130020	咦	2	9
A130021	掀	3	11
A130023	拎	2	8
A130023	嚷	6	20
A130024	搪	4	13
A130024	瓷	3	10
A130024	缸	2	9
A130024	啤	2	11
A130024	酒	2	10
A130026	娴	3	10
A130026	漏	3	14
A130029	役	2	7
A130029	骏	4	10
A130044	梭	4	11
A130045	裴	2	14
A130048	洒	2	9
A130048	甘	1	5
A130048	霖	3	16
A130050	琴	3	12
A130051	铜	4	11
A130051	辖	4	14
A130051	秀	2	7
A130052	皂	2	7
A130053	愚	2	13
A130054	汾	3	7
A130054	坎	2	7
A130056	矿	2	8
A130057	络	3	9
A130057	绎	3	8
A130059	栏	4	9
A130059	雕	4	16
A130061	贴	3	9
A130062	拱	3	9
A130064	苔	3	8
A130067	甜	2	11
A130073	娟	3	10
A130074	歇	3	13
A130075	啪	3	11
A130075	哒	3	9
A130075	倚	4	10
A130076	毗	2	9
A130076	夹	1	6
A130076	捏	3	10
A130076	扔	2	5
A130079	猪	3	11
A130079	符	3	11
A130081	篱	5	16
A130081	笆	2	10
A130081	躲	3	13
A130082	弄	2	7
A130082	肮	3	8
A130083	蟹	4	19
A130083	壳	3	7
A130083	遮	4	14
A130084	皆	2	9
A130086	爽	6	11
A130086	龌	3	17
A130086	龊	2	15
A130088	襄	5	17
A130088	康	2	11
A130089	扛	2	6
A130089	肩	2	8
A130090	鼠	2	13
A130090	擒	6	15
A130093	倪	3	10
A130094	熙	3	14
A130094	攘	6	20
A130097	贼	3	10
A130099	逻	3	11
A130101	妙	2	7
A130101	叠	5	13
A140003	阜	2	8
A140003	纤	2	6
A140005	霞	4	17
A140006	允	2	4
A140011	陋	2	8
A140015	纶	3	7
A140018	Ｖ	0	0
A140018	Ｃ	0	0
A140018	纺	2	7
A140022	吹	2	7
A140022	蛋	2	11
A140022	糕	3	16
A140023	缕	3	12
A140025	胞	3	9
A140027	玩	3	8
A140032	髓	5	21
A140040	嫩	3	14
A140040	萦	2	11
A140043	遵	4	15
A140049	哨	3	10
A140054	斜	3	11
A140057	惫	3	12
A140057	簇	4	17
A140059	翔	2	12
A140061	绒	3	9
A140061	烁	2	9
A140061	练	2	8
A140063	屈	3	8
A140063	／	0	0
A140070	Ｏ	0	0
A140070	Ｋ	0	0
A140070	喉	4	12
A140071	嘿	2	15
A140074	饶	3	9
A140080	叹	2	5
A140081	讥	2	7
A140082	潇	3	14
A150003	烂	4	9
A150003	吆	2	6
A150004	齿	3	8
A150004	钩	3	9
A150004	筐	3	12
A150004	叮	2	5
A150006	呗	2	7
A150012	拣	2	8
A150016	棒	3	10
A150016	崭	3	11
A150016	绳	2	11
A150021	韶	3	14
A150025	Ｔ	0	0
A150025	恤	2	9
A150027	秩	2	10
A150027	序	2	7
A150053	卧	2	8
A150055	狠	2	9
A150062	鄂	5	11
A150075	秘	2	10
A150081	瑶	3	14
A150082	孝	2	7
A150085	哩	2	10
A150086	舌	2	6
A150091	戊	1	5
A150091	嫆	0	0
A150093	蚊	2	10
A150097	舔	3	14
A160003	洲	2	9
A160006	葛	3	12
A160009	幽	3	9
A160010	辞	2	13
A160016	叩	2	5
A160016	薄	4	15
A160022	橙	3	16
A160029	仆	2	4
A160030	彦	2	9
A160032	吴	2	7
A160033	诱	3	9
A160040	尴	4	13
A160040	尬	3	7
A160043	煜	3	13
A160044	霜	3	17
A160046	怔	2	8
A160068	衔	4	11
A160070	嘱	3	15
A160072	翠	5	14
A160073	乳	3	8
A160073	乔	2	6
A160073	瞻	5	18
A160079	伫	3	6
A160082	楷	3	13
A160084	姊	2	7
A160086	侯	3	9
A160088	肝	2	7
A160096	抚	2	7
A170001	诤	2	8
A170005	倾	3	10
A170005	畏	2	9
A170006	训	2	5
A170010	熄	3	14
A170012	捎	3	10
A170013	沌	2	7
A170014	溺	5	13
A170025	耐	2	9
A170028	榜	2	14
A170030	柬	1	9
A170031	毅	4	15
A170031	揣	3	12
A170039	娇	3	9
A170044	玛	2	7
A170048	懒	4	16
A170048	骄	3	9
A170048	逸	2	11
A170061	恃	3	9
A170069	矩	2	9
A170071	讽	2	6
A170071	甩	1	5
A170076	澡	5	16
A170079	惭	3	11
A170090	寄	4	11
A170096	趣	3	15
A170103	眶	3	11
A180001	箩	3	14
A180007	湘	3	12
A180013	廉	2	13
A180017	哟	3	11
A180020	譬	4	20
A180022	恳	2	10
A180026	惯	3	11
A180027	伏	2	6
A180029	戳	3	18
A180031	沪	2	7
A180032	廷	2	6
A180034	猫	3	11
A180034	索	3	10
A180034	缴	4	16
A180035	钞	2	9
A180036	伯	2	7
A180038	敞	4	12
A180039	侃	3	8
A180041	隐	4	11
A180044	踊	3	14
A180047	贾	2	10
A180048	挟	2	9
A180049	辑	3	13
A180049	漉	2	14
A180051	伞	3	6
A180057	兖	4	8
A180058	腾	3	13
A180058	抄	2	7
A180061	歹	1	4
A180070	眸	3	11
A180074	射	2	10
A180081	樨	4	16
A180083	黝	3	17
A180100	寸	1	3
A180100	尺	1	4
A180103	瞥	3	16
A180104	哦	2	10
A190003	耗	2	10
A190007	Ａ	0	0
A190007	Ｄ	0	0
A190007	Ｍ	0	0
A190007	垄	2	8
A190008	颜	3	15
A190012	煮	3	12
A190014	薪	4	16
A190018	劣	2	6
A190034	擅	7	16
A190049	蝶	3	15
A190052	傅	3	12
A190052	昆	2	8
A190057	弘	2	5
A190061	趟	4	15
A190072	冀	4	16
A190075	渤	5	12
A200003	硝	3	12
A200003	屑	3	10
A200006	栋	2	9
A200010	拢	2	8
A200030	韧	2	7
A200032	谊	3	10
A200032	侨	3	8
A200033	攀	6	19
A200036	叔	3	8
A200036	拜	2	9
A200039	惶	3	12
A200041	鞍	3	15
A200041	轧	2	5
A200048	崛	4	11
A200049	辊	3	12
A200050	衷	2	14
A200052	蒂	3	12
A200055	缛	3	13
A200060	愧	2	12
A200061	融	2	4
A200068	桩	3	10
A200069	拆	2	8
A200076	缆	4	12
A200077	绊	2	8
A200080	硕	2	11
A200084	硅	3	11
A200084	Ｇ	0	0
A200086	晶	3	12
A200086	拚	3	8
A210001	墨	2	15
A210005	澳	4	15
A210009	戈	1	4
A210009	珀	2	9
A210013	剂	2	8
A210014	鉴	3	13
A210016	揭	3	12
A210025	捷	2	11
A210025	伐	2	6
A210025	禧	4	16
A210027	契	3	9
A210027	奠	3	12
A210029	踢	3	15
A210030	讶	2	6
A210034	尼	2	5
A210034	羽	2	6
A210035	秉	3	8
A210036	莲	3	10
A210043	朴	2	6
A210048	耶	2	8
A210049	蓬	4	13
A210054	朵	2	6
A210054	跤	3	13
A210054	弩	3	8
A210055	珞	3	10
A210055	筝	2	12
A210056	憾	5	16
A210058	凋	4	10
A210066	袁	3	10
A210067	郴	3	10
A210069	娣	3	10
